Country,YearMonth,Score
United States,2006-07,1.3
United States,2006-08,1.5
United States,2006-09,1.5
United States,2006-10,1.7
United States,2006-11,1.9
United States,2006-12,2.0
United States,2007-01,1.9
United States,2007-02,1.9
United States,2007-03,1.8
United States,2007-04,1.8
United States,2007-05,1.8
United States,2007-06,1.6
United States,2007-07,1.3
United States,2007-08,1.4
United States,2007-09,1.4
United States,2007-10,1.2
United States,2007-11,1.2
United States,2007-12,1.4
United States,2008-01,1.4
United States,2008-02,1.3
United States,2008-03,1.0
United States,2008-04,0.7
United States,2008-05,0.9
United States,2008-06,1.0
United States,2008-07,1.0
United States,2008-08,1.1
United States,2008-09,1.0
United States,2008-10,0.7
United States,2008-11,0.8
United States,2008-12,1.0
United States,2009-01,1.1
United States,2009-02,1.0
United States,2009-03,0.6
United States,2009-04,0.5
United States,2009-05,0.4
United States,2009-06,0.8
United States,2009-07,1.2
United States,2009-08,1.2
United States,2009-09,1.2
United States,2009-10,1.2
United States,2009-11,1.6
United States,2009-12,1.7
United States,2010-01,1.1
United States,2010-02,0.9
United States,2010-03,0.8
United States,2010-04,1.0
United States,2010-05,1.2
United States,2010-06,1.1
United States,2010-07,1.0
United States,2010-08,1.0
United States,2010-09,1.1
United States,2010-10,1.1
United States,2010-11,1.2
United States,2010-12,1.2
United States,2011-01,2.0
United States,2011-02,2.0
United States,2011-03,2.0
United States,2011-04,2.0
United States,2011-05,2.0
United States,2011-06,2.1
United States,2011-07,2.1
United States,2011-08,2.1
United States,2011-09,1.8
United States,2011-10,1.8
United States,2011-11,1.9
United States,2011-12,1.9
United States,2012-01,1.9
United States,2012-02,1.9
United States,2012-03,1.9
United States,2012-04,1.8
United States,2012-05,1.7
United States,2012-06,1.8
United States,2012-07,1.8
United States,2012-08,1.6
United States,2012-09,1.7
United States,2012-10,1.7
United States,2012-11,1.7
United States,2012-12,1.7
United States,2013-01,1.7
United States,2013-02,1.7
United States,2013-03,1.8
United States,2013-04,2.0
United States,2013-05,2.0
United States,2013-06,2.1
United States,2013-07,2.1
United States,2013-08,2.2
United States,2013-09,2.3
United States,2013-10,2.3
United States,2013-11,2.3
United States,2013-12,2.3
United States,2014-01,2.2
United States,2014-02,2.0
United States,2014-03,2.0
United States,2014-04,1.4
United States,2014-05,1.3
United States,2014-06,1.2
United States,2014-07,1.2
United States,2014-08,1.2
United States,2014-09,1.2
United States,2014-10,1.3
United States,2014-11,1.7
United States,2014-12,1.7
United States,2015-01,1.7
United States,2015-02,1.8
United States,2015-03,1.8
United States,2015-04,1.4
United States,2015-05,1.0
United States,2015-06,1.2
United States,2015-07,1.0
United States,2015-08,1.2
United States,2015-09,1.8
United States,2015-10,1.8
United States,2015-11,1.9
United States,2015-12,1.6
United States,2016-01,1.6
United States,2016-02,1.4
United States,2016-03,0.8
United States,2016-04,0.6
United States,2016-05,0.3
United States,2016-06,0.3
United States,2016-07,-0.1
United States,2016-08,0.0
United States,2016-09,-0.2
United States,2016-10,-0.3
United States,2016-11,0.0
United States,2016-12,-0.5
United States,2017-01,-0.8
United States,2017-02,-0.8
United States,2017-03,-1.1
United States,2017-04,-0.8
United States,2017-05,-1.3
United States,2017-06,-1.9
United States,2017-07,-2.1
United States,2017-08,-2.2
United States,2017-09,-1.6
United States,2017-10,-1.7
United States,2017-11,-1.3
United States,2017-12,-1.6
United States,2018-01,-1.9
United States,2018-02,-2.0
United States,2018-03,-3.0
United States,2018-04,-3.6
United States,2018-05,-3.3
United States,2018-06,-3.4
United States,2018-07,-3.8
United States,2018-08,-4.2
United States,2018-09,-4.6
United States,2018-10,-4.9
United States,2018-11,-4.8
United States,2018-12,-4.8
United States,2019-01,-4.9
United States,2019-02,-4.9
United States,2019-03,-5.0
United States,2019-04,-5.0
United States,2019-05,-5.3
United States,2019-06,-5.4
United States,2019-07,-5.4
United States,2019-08,-5.6
United States,2019-09,-5.9
United States,2019-10,-5.9
United States,2019-11,-5.9
United States,2019-12,-6.0
United States,2020-01,-5.9
United States,2020-02,-6.0
United States,2020-03,-6.1
United States,2020-04,-6.2
United States,2020-05,-6.6
United States,2020-06,-6.7
United States,2020-07,-7.2
United States,2020-08,-7.3
United States,2020-09,-7.5
United States,2020-10,-7.5
United States,2020-11,-7.6
United States,2020-12,-7.8
United States,2021-01,-7.8
United States,2021-02,-7.7
United States,2021-03,-7.6
United States,2021-04,-7.6
United States,2021-05,-7.7
United States,2021-06,-7.7
United States,2021-07,-7.8
United States,2021-08,-7.8
United States,2021-09,-7.6
United States,2021-10,-7.5
United States,2021-11,-6.9
United States,2021-12,-7.2
United States,2022-01,-7.2
United States,2022-02,-7.2
United States,2022-03,-7.1
United States,2022-04,-7.2
United States,2022-05,-7.4
United States,2022-06,-7.4
United States,2022-07,-7.4
United States,2022-08,-7.6
United States,2022-09,-7.7
United States,2022-10,-7.7
United States,2022-11,-7.5
United States,2022-12,-7.5
United States,2023-01,-7.5
United States,2023-02,-7.6
United States,2023-03,-7.7
United States,2023-04,-7.9
United States,2023-05,-7.7
United States,2023-06,-7.3
United States,2023-07,-7.1
United States,2023-08,-7.1
United States,2023-09,-6.8
United States,2023-10,-6.5
United States,2023-11,-5.5
United States,2023-12,-5.7
United States,2024-01,-5.9
United States,2024-02,-6.0
United States,2024-03,-6.2
United States,2024-04,-6.0
United States,2024-05,-6.0
United States,2024-06,-6.2
United States,2024-07,-6.2
United States,2024-08,-6.1
United States,2024-09,-6.1
United States,2024-10,-6.3
United States,2024-11,-6.3
United States,2024-12,-6.6
United States,2025-01,-6.2
United States,2025-02,-6.4
United States,2025-03,-6.6
United States,2025-04,-6.9
United States,2025-05,-6.8
United States,2025-06,-6.5
United States,2025-07,-6.4
United States,2025-08,-6.4
Vietnam,1950-01,6.5
Vietnam,1950-02,6.5
Vietnam,1950-03,6.5
Vietnam,1950-04,6.5
Vietnam,1950-05,6.5
Vietnam,1950-06,6.5
Vietnam,1950-07,6.5
Vietnam,1950-08,6.9
Vietnam,1950-09,6.9
Vietnam,1950-10,6.9
Vietnam,1950-11,6.9
Vietnam,1950-12,6.9
Vietnam,1951-01,6.9
Vietnam,1951-02,6.9
Vietnam,1951-03,6.9
Vietnam,1951-04,6.9
Vietnam,1951-05,6.9
Vietnam,1951-06,6.9
Vietnam,1951-07,6.9
Vietnam,1951-08,6.9
Vietnam,1951-09,6.9
Vietnam,1951-10,6.9
Vietnam,1951-11,6.9
Vietnam,1951-12,6.9
Vietnam,1952-01,6.9
Vietnam,1952-02,6.9
Vietnam,1952-03,6.9
Vietnam,1952-04,6.9
Vietnam,1952-05,6.9
Vietnam,1952-06,6.9
Vietnam,1952-07,6.9
Vietnam,1952-08,6.9
Vietnam,1952-09,6.9
Vietnam,1952-10,6.9
Vietnam,1952-11,6.9
Vietnam,1952-12,6.9
Vietnam,1953-01,6.9
Vietnam,1953-02,6.9
Vietnam,1953-03,6.9
Vietnam,1953-04,6.9
Vietnam,1953-05,6.9
Vietnam,1953-06,6.9
Vietnam,1953-07,6.9
Vietnam,1953-08,6.9
Vietnam,1953-09,6.9
Vietnam,1953-10,6.9
Vietnam,1953-11,6.9
Vietnam,1953-12,6.9
Vietnam,1954-01,6.9
Vietnam,1954-02,6.9
Vietnam,1954-03,6.9
Vietnam,1954-04,6.9
Vietnam,1954-05,7.0
Vietnam,1954-06,7.0
Vietnam,1954-07,7.0
Vietnam,1954-08,7.0
Vietnam,1954-09,7.0
Vietnam,1954-10,7.0
Vietnam,1954-11,7.0
Vietnam,1954-12,7.0
Vietnam,1955-01,7.0
Vietnam,1955-02,7.0
Vietnam,1955-03,7.0
Vietnam,1955-04,7.0
Vietnam,1955-05,7.0
Vietnam,1955-06,7.1
Vietnam,1955-07,7.1
Vietnam,1955-08,7.1
Vietnam,1955-09,7.1
Vietnam,1955-10,7.1
Vietnam,1955-11,7.1
Vietnam,1955-12,7.1
Vietnam,1956-01,7.1
Vietnam,1956-02,7.1
Vietnam,1956-03,7.1
Vietnam,1956-04,7.1
Vietnam,1956-05,7.1
Vietnam,1956-06,7.1
Vietnam,1956-07,7.1
Vietnam,1956-08,7.1
Vietnam,1956-09,7.1
Vietnam,1956-10,7.1
Vietnam,1956-11,7.2
Vietnam,1956-12,7.2
Vietnam,1957-01,7.2
Vietnam,1957-02,7.2
Vietnam,1957-03,7.2
Vietnam,1957-04,7.2
Vietnam,1957-05,7.2
Vietnam,1957-06,7.2
Vietnam,1957-07,7.2
Vietnam,1957-08,7.2
Vietnam,1957-09,7.2
Vietnam,1957-10,7.2
Vietnam,1957-11,7.2
Vietnam,1957-12,7.2
Vietnam,1958-01,7.2
Vietnam,1958-02,7.2
Vietnam,1958-03,7.2
Vietnam,1958-04,7.2
Vietnam,1958-05,7.2
Vietnam,1958-06,7.2
Vietnam,1958-07,7.2
Vietnam,1958-08,7.2
Vietnam,1958-09,7.2
Vietnam,1958-10,7.2
Vietnam,1958-11,7.2
Vietnam,1958-12,7.2
Vietnam,1959-01,7.2
Vietnam,1959-02,7.2
Vietnam,1959-03,7.2
Vietnam,1959-04,7.2
Vietnam,1959-05,7.2
Vietnam,1959-06,7.2
Vietnam,1959-07,7.2
Vietnam,1959-08,7.2
Vietnam,1959-09,7.2
Vietnam,1959-10,7.2
Vietnam,1959-11,7.2
Vietnam,1959-12,7.2
Vietnam,1960-01,7.2
Vietnam,1960-02,7.2
Vietnam,1960-03,7.2
Vietnam,1960-04,7.2
Vietnam,1960-05,7.2
Vietnam,1960-06,7.2
Vietnam,1960-07,7.2
Vietnam,1960-08,7.2
Vietnam,1960-09,7.2
Vietnam,1960-10,7.2
Vietnam,1960-11,7.2
Vietnam,1960-12,7.2
Vietnam,1961-01,7.2
Vietnam,1961-02,7.2
Vietnam,1961-03,7.2
Vietnam,1961-04,7.2
Vietnam,1961-05,7.2
Vietnam,1961-06,7.2
Vietnam,1961-07,7.2
Vietnam,1961-08,7.2
Vietnam,1961-09,7.2
Vietnam,1961-10,7.2
Vietnam,1961-11,7.2
Vietnam,1961-12,7.2
Vietnam,1962-01,7.2
Vietnam,1962-02,7.2
Vietnam,1962-03,7.2
Vietnam,1962-04,7.2
Vietnam,1962-05,7.2
Vietnam,1962-06,7.2
Vietnam,1962-07,7.2
Vietnam,1962-08,7.2
Vietnam,1962-09,7.2
Vietnam,1962-10,7.2
Vietnam,1962-11,7.2
Vietnam,1962-12,7.2
Vietnam,1963-01,7.2
Vietnam,1963-02,7.2
Vietnam,1963-03,7.2
Vietnam,1963-04,7.2
Vietnam,1963-05,7.2
Vietnam,1963-06,7.2
Vietnam,1963-07,7.2
Vietnam,1963-08,7.2
Vietnam,1963-09,7.2
Vietnam,1963-10,7.2
Vietnam,1963-11,7.2
Vietnam,1963-12,7.2
Vietnam,1964-01,7.2
Vietnam,1964-02,7.2
Vietnam,1964-03,7.2
Vietnam,1964-04,7.2
Vietnam,1964-05,7.2
Vietnam,1964-06,7.2
Vietnam,1964-07,7.2
Vietnam,1964-08,7.2
Vietnam,1964-09,7.2
Vietnam,1964-10,7.2
Vietnam,1964-11,7.2
Vietnam,1964-12,7.2
Vietnam,1965-01,7.2
Vietnam,1965-02,7.2
Vietnam,1965-03,7.3
Vietnam,1965-04,7.3
Vietnam,1965-05,7.3
Vietnam,1965-06,7.3
Vietnam,1965-07,7.3
Vietnam,1965-08,7.3
Vietnam,1965-09,7.3
Vietnam,1965-10,7.3
Vietnam,1965-11,7.3
Vietnam,1965-12,7.3
Vietnam,1966-01,7.3
Vietnam,1966-02,7.3
Vietnam,1966-03,7.3
Vietnam,1966-04,7.3
Vietnam,1966-05,7.3
Vietnam,1966-06,7.3
Vietnam,1966-07,7.4
Vietnam,1966-08,7.4
Vietnam,1966-09,7.4
Vietnam,1966-10,7.4
Vietnam,1966-11,7.4
Vietnam,1966-12,7.4
Vietnam,1967-01,7.4
Vietnam,1967-02,7.4
Vietnam,1967-03,7.4
Vietnam,1967-04,7.4
Vietnam,1967-05,7.4
Vietnam,1967-06,7.4
Vietnam,1967-07,7.4
Vietnam,1967-08,7.4
Vietnam,1967-09,7.4
Vietnam,1967-10,7.4
Vietnam,1967-11,7.4
Vietnam,1967-12,7.4
Vietnam,1968-01,7.4
Vietnam,1968-02,7.4
Vietnam,1968-03,7.4
Vietnam,1968-04,7.4
Vietnam,1968-05,7.4
Vietnam,1968-06,7.4
Vietnam,1968-07,7.4
Vietnam,1968-08,7.4
Vietnam,1968-09,7.4
Vietnam,1968-10,7.4
Vietnam,1968-11,7.4
Vietnam,1968-12,7.4
Vietnam,1969-01,7.4
Vietnam,1969-02,7.4
Vietnam,1969-03,7.4
Vietnam,1969-04,7.4
Vietnam,1969-05,7.4
Vietnam,1969-06,7.4
Vietnam,1969-07,7.4
Vietnam,1969-08,7.5
Vietnam,1969-09,7.5
Vietnam,1969-10,7.5
Vietnam,1969-11,7.5
Vietnam,1969-12,7.5
Vietnam,1970-01,7.5
Vietnam,1970-02,7.5
Vietnam,1970-03,7.5
Vietnam,1970-04,7.5
Vietnam,1970-05,7.6
Vietnam,1970-06,7.6
Vietnam,1970-07,7.6
Vietnam,1970-08,7.6
Vietnam,1970-09,7.6
Vietnam,1970-10,7.6
Vietnam,1970-11,7.6
Vietnam,1970-12,7.6
Vietnam,1971-01,7.6
Vietnam,1971-02,7.6
Vietnam,1971-03,7.6
Vietnam,1971-04,7.6
Vietnam,1971-05,7.6
Vietnam,1971-06,7.6
Vietnam,1971-07,7.6
Vietnam,1971-08,7.6
Vietnam,1971-09,7.6
Vietnam,1971-10,7.6
Vietnam,1971-11,7.6
Vietnam,1971-12,7.6
Vietnam,1972-01,7.6
Vietnam,1972-02,7.6
Vietnam,1972-03,7.6
Vietnam,1972-04,7.6
Vietnam,1972-05,7.6
Vietnam,1972-06,7.6
Vietnam,1972-07,7.6
Vietnam,1972-08,7.6
Vietnam,1972-09,7.6
Vietnam,1972-10,7.6
Vietnam,1972-11,7.6
Vietnam,1972-12,7.6
Vietnam,1973-01,7.6
Vietnam,1973-02,7.6
Vietnam,1973-03,7.6
Vietnam,1973-04,7.6
Vietnam,1973-05,7.6
Vietnam,1973-06,7.6
Vietnam,1973-07,7.6
Vietnam,1973-08,7.6
Vietnam,1973-09,7.6
Vietnam,1973-10,7.6
Vietnam,1973-11,7.6
Vietnam,1973-12,7.6
Vietnam,1974-01,7.6
Vietnam,1974-02,7.6
Vietnam,1974-03,7.6
Vietnam,1974-04,7.6
Vietnam,1974-05,7.6
Vietnam,1974-06,7.6
Vietnam,1974-07,7.6
Vietnam,1974-08,7.6
Vietnam,1974-09,7.6
Vietnam,1974-10,7.6
Vietnam,1974-11,7.6
Vietnam,1974-12,7.6
Vietnam,1975-01,7.6
Vietnam,1975-02,7.6
Vietnam,1975-03,7.6
Vietnam,1975-04,7.1
Vietnam,1975-05,7.0
Vietnam,1975-06,4.7
Vietnam,1975-07,4.7
Vietnam,1975-08,4.7
Vietnam,1975-09,4.8
Vietnam,1975-10,4.6
Vietnam,1975-11,4.6
Vietnam,1975-12,4.6
Vietnam,1976-01,4.6
Vietnam,1976-02,4.6
Vietnam,1976-03,4.6
Vietnam,1976-04,4.6
Vietnam,1976-05,4.6
Vietnam,1976-06,4.4
Vietnam,1976-07,4.4
Vietnam,1976-08,4.4
Vietnam,1976-09,4.4
Vietnam,1976-10,4.4
Vietnam,1976-11,4.4
Vietnam,1976-12,4.4
Vietnam,1977-01,4.4
Vietnam,1977-02,4.4
Vietnam,1977-03,4.4
Vietnam,1977-04,4.4
Vietnam,1977-05,4.4
Vietnam,1977-06,4.4
Vietnam,1977-07,4.4
Vietnam,1977-08,4.4
Vietnam,1977-09,4.4
Vietnam,1977-10,4.4
Vietnam,1977-11,4.5
Vietnam,1977-12,4.5
Vietnam,1978-01,4.5
Vietnam,1978-02,4.5
Vietnam,1978-03,4.5
Vietnam,1978-04,4.5
Vietnam,1978-05,4.5
Vietnam,1978-06,3.9
Vietnam,1978-07,3.2
Vietnam,1978-08,2.7
Vietnam,1978-09,2.7
Vietnam,1978-10,2.6
Vietnam,1978-11,1.9
Vietnam,1978-12,1.4
Vietnam,1979-01,-0.5
Vietnam,1979-02,-6.2
Vietnam,1979-03,-6.7
Vietnam,1979-04,-6.6
Vietnam,1979-05,-6.5
Vietnam,1979-06,-6.5
Vietnam,1979-07,-6.5
Vietnam,1979-08,-6.5
Vietnam,1979-09,-6.5
Vietnam,1979-10,-6.5
Vietnam,1979-11,-6.5
Vietnam,1979-12,-6.5
Vietnam,1980-01,-6.5
Vietnam,1980-02,-6.6
Vietnam,1980-03,-6.6
Vietnam,1980-04,-6.6
Vietnam,1980-05,-6.6
Vietnam,1980-06,-6.6
Vietnam,1980-07,-6.6
Vietnam,1980-08,-6.6
Vietnam,1980-09,-6.6
Vietnam,1980-10,-6.6
Vietnam,1980-11,-6.6
Vietnam,1980-12,-6.6
Vietnam,1981-01,-6.6
Vietnam,1981-02,-6.6
Vietnam,1981-03,-6.6
Vietnam,1981-04,-6.6
Vietnam,1981-05,-6.7
Vietnam,1981-06,-6.7
Vietnam,1981-07,-6.7
Vietnam,1981-08,-6.7
Vietnam,1981-09,-6.7
Vietnam,1981-10,-6.7
Vietnam,1981-11,-6.7
Vietnam,1981-12,-6.7
Vietnam,1982-01,-6.7
Vietnam,1982-02,-6.7
Vietnam,1982-03,-6.7
Vietnam,1982-04,-6.7
Vietnam,1982-05,-6.7
Vietnam,1982-06,-6.7
Vietnam,1982-07,-6.7
Vietnam,1982-08,-6.7
Vietnam,1982-09,-6.7
Vietnam,1982-10,-6.7
Vietnam,1982-11,-6.7
Vietnam,1982-12,-6.7
Vietnam,1983-01,-6.7
Vietnam,1983-02,-6.7
Vietnam,1983-03,-6.7
Vietnam,1983-04,-6.7
Vietnam,1983-05,-6.7
Vietnam,1983-06,-6.7
Vietnam,1983-07,-6.7
Vietnam,1983-08,-6.7
Vietnam,1983-09,-6.7
Vietnam,1983-10,-6.7
Vietnam,1983-11,-6.7
Vietnam,1983-12,-6.7
Vietnam,1984-01,-6.7
Vietnam,1984-02,-6.7
Vietnam,1984-03,-6.7
Vietnam,1984-04,-6.9
Vietnam,1984-05,-6.9
Vietnam,1984-06,-6.9
Vietnam,1984-07,-6.9
Vietnam,1984-08,-6.9
Vietnam,1984-09,-6.9
Vietnam,1984-10,-6.9
Vietnam,1984-11,-6.9
Vietnam,1984-12,-6.9
Vietnam,1985-01,-6.9
Vietnam,1985-02,-6.9
Vietnam,1985-03,-6.9
Vietnam,1985-04,-6.9
Vietnam,1985-05,-6.9
Vietnam,1985-06,-6.9
Vietnam,1985-07,-6.9
Vietnam,1985-08,-6.9
Vietnam,1985-09,-6.9
Vietnam,1985-10,-6.9
Vietnam,1985-11,-6.9
Vietnam,1985-12,-6.9
Vietnam,1986-01,-6.9
Vietnam,1986-02,-6.9
Vietnam,1986-03,-6.9
Vietnam,1986-04,-6.9
Vietnam,1986-05,-6.9
Vietnam,1986-06,-6.9
Vietnam,1986-07,-6.9
Vietnam,1986-08,-6.9
Vietnam,1986-09,-6.9
Vietnam,1986-10,-6.9
Vietnam,1986-11,-6.9
Vietnam,1986-12,-6.9
Vietnam,1987-01,-6.9
Vietnam,1987-02,-6.9
Vietnam,1987-03,-6.9
Vietnam,1987-04,-6.9
Vietnam,1987-05,-6.9
Vietnam,1987-06,-6.9
Vietnam,1987-07,-6.9
Vietnam,1987-08,-6.9
Vietnam,1987-09,-6.9
Vietnam,1987-10,-6.9
Vietnam,1987-11,-6.9
Vietnam,1987-12,-6.9
Vietnam,1988-01,-6.9
Vietnam,1988-02,-6.9
Vietnam,1988-03,-6.9
Vietnam,1988-04,-6.9
Vietnam,1988-05,-6.9
Vietnam,1988-06,-6.9
Vietnam,1988-07,-6.9
Vietnam,1988-08,-6.9
Vietnam,1988-09,-6.9
Vietnam,1988-10,-6.9
Vietnam,1988-11,-6.9
Vietnam,1988-12,-6.9
Vietnam,1989-01,-6.8
Vietnam,1989-02,-6.8
Vietnam,1989-03,-6.8
Vietnam,1989-04,-6.8
Vietnam,1989-05,-6.8
Vietnam,1989-06,-6.8
Vietnam,1989-07,-6.8
Vietnam,1989-08,-6.8
Vietnam,1989-09,-6.8
Vietnam,1989-10,-6.8
Vietnam,1989-11,-6.8
Vietnam,1989-12,-6.8
Vietnam,1990-01,-6.8
Vietnam,1990-02,-6.8
Vietnam,1990-03,-6.8
Vietnam,1990-04,-6.8
Vietnam,1990-05,-6.8
Vietnam,1990-06,-6.8
Vietnam,1990-07,-6.8
Vietnam,1990-08,-6.8
Vietnam,1990-09,-5.5
Vietnam,1990-10,-5.5
Vietnam,1990-11,-5.5
Vietnam,1990-12,-5.5
Vietnam,1991-01,-5.5
Vietnam,1991-02,-5.5
Vietnam,1991-03,-5.5
Vietnam,1991-04,-5.5
Vietnam,1991-05,-5.5
Vietnam,1991-06,-5.5
Vietnam,1991-07,-5.5
Vietnam,1991-08,-5.2
Vietnam,1991-09,-4.9
Vietnam,1991-10,-4.8
Vietnam,1991-11,-1.8
Vietnam,1991-12,-1.8
Vietnam,1992-01,-1.8
Vietnam,1992-02,-1.6
Vietnam,1992-03,-1.5
Vietnam,1992-04,-1.5
Vietnam,1992-05,-1.5
Vietnam,1992-06,-1.5
Vietnam,1992-07,-1.5
Vietnam,1992-08,-1.5
Vietnam,1992-09,-1.4
Vietnam,1992-10,-1.4
Vietnam,1992-11,-1.0
Vietnam,1992-12,-0.6
Vietnam,1993-01,-0.6
Vietnam,1993-02,-0.6
Vietnam,1993-03,-0.6
Vietnam,1993-04,-0.6
Vietnam,1993-05,-0.5
Vietnam,1993-06,-0.5
Vietnam,1993-07,-0.5
Vietnam,1993-08,-0.4
Vietnam,1993-09,-0.4
Vietnam,1993-10,-0.3
Vietnam,1993-11,0.1
Vietnam,1993-12,0.1
Vietnam,1994-01,0.1
Vietnam,1994-02,0.1
Vietnam,1994-03,0.1
Vietnam,1994-04,0.2
Vietnam,1994-05,0.2
Vietnam,1994-06,0.2
Vietnam,1994-07,0.2
Vietnam,1994-08,0.2
Vietnam,1994-09,0.3
Vietnam,1994-10,0.3
Vietnam,1994-11,0.9
Vietnam,1994-12,0.9
Vietnam,1995-01,0.9
Vietnam,1995-02,0.9
Vietnam,1995-03,0.9
Vietnam,1995-04,1.0
Vietnam,1995-05,1.1
Vietnam,1995-06,1.1
Vietnam,1995-07,1.1
Vietnam,1995-08,1.1
Vietnam,1995-09,1.2
Vietnam,1995-10,1.2
Vietnam,1995-11,1.6
Vietnam,1995-12,1.6
Vietnam,1996-01,1.6
Vietnam,1996-02,1.6
Vietnam,1996-03,1.6
Vietnam,1996-04,1.6
Vietnam,1996-05,1.6
Vietnam,1996-06,1.7
Vietnam,1996-07,1.8
Vietnam,1996-08,1.8
Vietnam,1996-09,1.8
Vietnam,1996-10,1.8
Vietnam,1996-11,1.8
Vietnam,1996-12,1.8
Vietnam,1997-01,1.8
Vietnam,1997-02,1.8
Vietnam,1997-03,1.8
Vietnam,1997-04,1.8
Vietnam,1997-05,1.8
Vietnam,1997-06,1.8
Vietnam,1997-07,2.1
Vietnam,1997-08,2.1
Vietnam,1997-09,2.1
Vietnam,1997-10,2.2
Vietnam,1997-11,2.2
Vietnam,1997-12,2.3
Vietnam,1998-01,2.3
Vietnam,1998-02,2.3
Vietnam,1998-03,2.3
Vietnam,1998-04,2.3
