country,avg_shock,db,node,config
Australia,-0.35874503699080185,GDELT,South China Sea Arbitration Ruling,neg_only
Belgium,0.8061654808079315,GDELT,South China Sea Arbitration Ruling,neg_only
Brazil,0.40688349287190534,GDELT,South China Sea Arbitration Ruling,neg_only
Canada,0.4563434587052505,GDELT,South China Sea Arbitration Ruling,neg_only
France,0.5137755517464919,GDELT,South China Sea Arbitration Ruling,neg_only
Germany,-0.6220513254994089,GDELT,South China Sea Arbitration Ruling,neg_only
India,-0.2914730986121877,GDELT,South China Sea Arbitration Ruling,neg_only
Indonesia,0.2300397449319173,GDELT,South China Sea Arbitration Ruling,neg_only
Iran,-0.3280770219285572,GDELT,South China Sea Arbitration Ruling,neg_only
Italy,-0.29669182058412485,GDELT,South China Sea Arbitration Ruling,neg_only
Japan,-0.5008587370873105,GDELT,South China Sea Arbitration Ruling,neg_only
Malaysia,0.3980499219872914,GDELT,South China Sea Arbitration Ruling,neg_only
Mexico,-0.6397782744259506,GDELT,South China Sea Arbitration Ruling,neg_only
Netherlands,-0.30485880389026887,GDELT,South China Sea Arbitration Ruling,neg_only
Philippines,0.7754666940220613,GDELT,South China Sea Arbitration Ruling,neg_only
Russia,-0.4046205530223986,GDELT,South China Sea Arbitration Ruling,neg_only
Saudi Arabia,-0.257097612517155,GDELT,South China Sea Arbitration Ruling,neg_only
Singapore,-0.48873133497254795,GDELT,South China Sea Arbitration Ruling,neg_only
South Korea,-0.8923618541375962,GDELT,South China Sea Arbitration Ruling,neg_only
Spain,0.3624474327407982,GDELT,South China Sea Arbitration Ruling,neg_only
Thailand,0.21940201738241366,GDELT,South China Sea Arbitration Ruling,neg_only
United Arab Emirates,0.4106676622494223,GDELT,South China Sea Arbitration Ruling,neg_only
United Kingdom,0.5003319082612449,GDELT,South China Sea Arbitration Ruling,neg_only
Vietnam,0.6512582542651985,GDELT,South China Sea Arbitration Ruling,neg_only
Australia,-0.5219133808799643,GDELT,Steel/aluminum tariffs imposed,neg_only
Belgium,-0.4602193776857542,GDELT,Steel/aluminum tariffs imposed,neg_only
Brazil,0.1541682460989751,GDELT,Steel/aluminum tariffs imposed,neg_only
Canada,-0.2972637689638679,GDELT,Steel/aluminum tariffs imposed,neg_only
France,0.27160686097556136,GDELT,Steel/aluminum tariffs imposed,neg_only
Germany,0.7451016657456311,GDELT,Steel/aluminum tariffs imposed,neg_only
India,0.36060400081816424,GDELT,Steel/aluminum tariffs imposed,neg_only
Indonesia,-0.2190759522542931,GDELT,Steel/aluminum tariffs imposed,neg_only
Iran,-0.021401660441914983,GDELT,Steel/aluminum tariffs imposed,neg_only
Italy,0.03767279485554103,GDELT,Steel/aluminum tariffs imposed,neg_only
Japan,0.5587147937641882,GDELT,Steel/aluminum tariffs imposed,neg_only
Malaysia,0.3685664428527475,GDELT,Steel/aluminum tariffs imposed,neg_only
Mexico,-0.25417600920660044,GDELT,Steel/aluminum tariffs imposed,neg_only
Netherlands,-0.4804072413069832,GDELT,Steel/aluminum tariffs imposed,neg_only
Philippines,-0.11781165609147651,GDELT,Steel/aluminum tariffs imposed,neg_only
Russia,0.6587324840405984,GDELT,Steel/aluminum tariffs imposed,neg_only
Saudi Arabia,0.126024327628808,GDELT,Steel/aluminum tariffs imposed,neg_only
Singapore,-0.11687344317365086,GDELT,Steel/aluminum tariffs imposed,neg_only
South Korea,0.8280683599082048,GDELT,Steel/aluminum tariffs imposed,neg_only
Spain,-0.28798885419678655,GDELT,Steel/aluminum tariffs imposed,neg_only
Thailand,-0.2427049232283543,GDELT,Steel/aluminum tariffs imposed,neg_only
United Arab Emirates,-0.6322145919576799,GDELT,Steel/aluminum tariffs imposed,neg_only
United Kingdom,0.46228587918252967,GDELT,Steel/aluminum tariffs imposed,neg_only
Vietnam,-0.34346489472747843,GDELT,Steel/aluminum tariffs imposed,neg_only
Australia,-0.3946772103415295,GDELT,US bans ZTE from tech exports,neg_only
Belgium,-0.4258488565104537,GDELT,US bans ZTE from tech exports,neg_only
Brazil,-0.006501664196250161,GDELT,US bans ZTE from tech exports,neg_only
Canada,0.028143075606938166,GDELT,US bans ZTE from tech exports,neg_only
France,0.13452692773702937,GDELT,US bans ZTE from tech exports,neg_only
Germany,0.559923030790989,GDELT,US bans ZTE from tech exports,neg_only
India,0.23463918130404,GDELT,US bans ZTE from tech exports,neg_only
Indonesia,0.18312566833970573,GDELT,US bans ZTE from tech exports,neg_only
Iran,-0.07033618616278324,GDELT,US bans ZTE from tech exports,neg_only
Italy,0.0826368753725634,GDELT,US bans ZTE from tech exports,neg_only
Japan,0.4814595885268925,GDELT,US bans ZTE from tech exports,neg_only
Malaysia,0.44859297708784357,GDELT,US bans ZTE from tech exports,neg_only
Mexico,-0.09052732798794974,GDELT,US bans ZTE from tech exports,neg_only
Netherlands,-0.4453677832554712,GDELT,US bans ZTE from tech exports,neg_only
Philippines,-0.2055592406144809,GDELT,US bans ZTE from tech exports,neg_only
Russia,0.5777251988937654,GDELT,US bans ZTE from tech exports,neg_only
Saudi Arabia,0.23256996970214766,GDELT,US bans ZTE from tech exports,neg_only
Singapore,-0.020878839645867644,GDELT,US bans ZTE from tech exports,neg_only
South Korea,0.48213318752978257,GDELT,US bans ZTE from tech exports,neg_only
Spain,-0.13190565938468563,GDELT,US bans ZTE from tech exports,neg_only
Thailand,0.27754422262620787,GDELT,US bans ZTE from tech exports,neg_only
United Arab Emirates,-0.504414143816945,GDELT,US bans ZTE from tech exports,neg_only
United Kingdom,0.26892665106511626,GDELT,US bans ZTE from tech exports,neg_only
Vietnam,-0.5795897457879344,GDELT,US bans ZTE from tech exports,neg_only
Australia,-0.037838938730294584,GDELT,Trade War Begins,neg_only
Belgium,-0.4593134473421288,GDELT,Trade War Begins,neg_only
Brazil,-0.04169326544093281,GDELT,Trade War Begins,neg_only
Canada,-0.4695140644978131,GDELT,Trade War Begins,neg_only
France,-0.45947594173973166,GDELT,Trade War Begins,neg_only
Germany,-0.476618404861962,GDELT,Trade War Begins,neg_only
India,0.1613809302330767,GDELT,Trade War Begins,neg_only
Indonesia,0.05796192441000542,GDELT,Trade War Begins,neg_only
Iran,-0.6446408412605507,GDELT,Trade War Begins,neg_only
Italy,-0.08028237585876745,GDELT,Trade War Begins,neg_only
Japan,-0.2682018628607289,GDELT,Trade War Begins,neg_only
Malaysia,0.6615836635770084,GDELT,Trade War Begins,neg_only
Mexico,-0.16964951735882372,GDELT,Trade War Begins,neg_only
Netherlands,-0.2026633056280685,GDELT,Trade War Begins,neg_only
Philippines,0.37039766387575584,GDELT,Trade War Begins,neg_only
Russia,-0.42789213395756426,GDELT,Trade War Begins,neg_only
Saudi Arabia,0.046293430082025376,GDELT,Trade War Begins,neg_only
Singapore,0.0014491591165690892,GDELT,Trade War Begins,neg_only
South Korea,-0.6599665003485727,GDELT,Trade War Begins,neg_only
Spain,0.7863339706372193,GDELT,Trade War Begins,neg_only
Thailand,-0.08186100313040987,GDELT,Trade War Begins,neg_only
United Arab Emirates,0.2559678897813816,GDELT,Trade War Begins,neg_only
United Kingdom,-0.7735298412576371,GDELT,Trade War Begins,neg_only
Vietnam,0.2766029286413615,GDELT,Trade War Begins,neg_only
Australia,-0.26588542079355076,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Belgium,0.14409390253675264,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Brazil,-0.30344226473790276,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Canada,-1.9838450151890858,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
France,-0.5082787369656232,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Germany,-0.5997490434423003,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
India,-0.1211916933426328,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Indonesia,-0.41041392539857463,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Iran,-0.4671890936584956,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Italy,0.5049154350029277,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Japan,-0.33795659519248455,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Malaysia,0.08151591462713882,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Mexico,0.13714261921606138,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Netherlands,0.0490704876119956,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Philippines,-0.4529766956369738,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Russia,-0.15463452378381282,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Saudi Arabia,0.18022551066375048,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Singapore,-0.3193046139361967,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
South Korea,-0.23146686791957427,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Spain,-0.09379805192384832,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Thailand,-0.13098249920481586,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
United Arab Emirates,0.40988148540431224,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
United Kingdom,-1.042840941707762,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Vietnam,-0.036354766339658874,GDELT,Huawei CFO Meng Wanzhou arrested,neg_only
Australia,-0.4298606193337829,GDELT,US hikes tariffs on $200B goods,neg_only
Belgium,0.15529597524715483,GDELT,US hikes tariffs on $200B goods,neg_only
Brazil,0.047775257349743375,GDELT,US hikes tariffs on $200B goods,neg_only
Canada,0.09490946124608711,GDELT,US hikes tariffs on $200B goods,neg_only
France,0.6580264214225235,GDELT,US hikes tariffs on $200B goods,neg_only
Germany,0.8448410777457751,GDELT,US hikes tariffs on $200B goods,neg_only
India,0.01185908897662852,GDELT,US hikes tariffs on $200B goods,neg_only
Indonesia,0.5230732009392279,GDELT,US hikes tariffs on $200B goods,neg_only
Iran,0.09663093765373676,GDELT,US hikes tariffs on $200B goods,neg_only
Italy,-0.2246071820148186,GDELT,US hikes tariffs on $200B goods,neg_only
Japan,0.5364277783596803,GDELT,US hikes tariffs on $200B goods,neg_only
Malaysia,-0.8685705499192433,GDELT,US hikes tariffs on $200B goods,neg_only
Mexico,0.25334775149995314,GDELT,US hikes tariffs on $200B goods,neg_only
Netherlands,-0.06092150374654274,GDELT,US hikes tariffs on $200B goods,neg_only
Philippines,-0.4341762549275983,GDELT,US hikes tariffs on $200B goods,neg_only
Russia,0.945783605391355,GDELT,US hikes tariffs on $200B goods,neg_only
Saudi Arabia,-0.07806983388299728,GDELT,US hikes tariffs on $200B goods,neg_only
Singapore,0.16821467983457702,GDELT,US hikes tariffs on $200B goods,neg_only
South Korea,-0.14512346932211742,GDELT,US hikes tariffs on $200B goods,neg_only
Spain,-0.5079242938677229,GDELT,US hikes tariffs on $200B goods,neg_only
Thailand,0.409175756055134,GDELT,US hikes tariffs on $200B goods,neg_only
United Arab Emirates,0.008637134688205397,GDELT,US hikes tariffs on $200B goods,neg_only
United Kingdom,0.06373691990889693,GDELT,US hikes tariffs on $200B goods,neg_only
Vietnam,-0.25108438199059313,GDELT,US hikes tariffs on $200B goods,neg_only
Australia,-0.9519051310485441,GDELT,COVID-19 Blame,neg_only
Belgium,-0.2819980721099435,GDELT,COVID-19 Blame,neg_only
Brazil,-0.7753903908264694,GDELT,COVID-19 Blame,neg_only
Canada,-0.03919100402203662,GDELT,COVID-19 Blame,neg_only
France,-0.7991568195502571,GDELT,COVID-19 Blame,neg_only
Germany,-0.06844437315454716,GDELT,COVID-19 Blame,neg_only
India,-1.5067171365942438,GDELT,COVID-19 Blame,neg_only
Indonesia,-0.18021756033164213,GDELT,COVID-19 Blame,neg_only
Iran,-0.1756016339175953,GDELT,COVID-19 Blame,neg_only
Italy,0.46148618484104864,GDELT,COVID-19 Blame,neg_only
Japan,-0.6044940300268432,GDELT,COVID-19 Blame,neg_only
Malaysia,0.13476456075948423,GDELT,COVID-19 Blame,neg_only
Mexico,-1.1138963468809608,GDELT,COVID-19 Blame,neg_only
Netherlands,0.11071781848370961,GDELT,COVID-19 Blame,neg_only
Philippines,-0.18611266506269472,GDELT,COVID-19 Blame,neg_only
Russia,-0.46948660347329513,GDELT,COVID-19 Blame,neg_only
Saudi Arabia,1.0099848050566902,GDELT,COVID-19 Blame,neg_only
Singapore,-0.424112211815,GDELT,COVID-19 Blame,neg_only
South Korea,-0.39702889507713685,GDELT,COVID-19 Blame,neg_only
Spain,0.7809326291860251,GDELT,COVID-19 Blame,neg_only
Thailand,-0.8859647071343495,GDELT,COVID-19 Blame,neg_only
United Arab Emirates,-0.23913312838696207,GDELT,COVID-19 Blame,neg_only
United Kingdom,-0.21057997816249263,GDELT,COVID-19 Blame,neg_only
Vietnam,-0.6278101616745481,GDELT,COVID-19 Blame,neg_only
Australia,-0.004079709529301446,GDELT,Anchorage Talks,neg_only
Belgium,-0.6517493511588636,GDELT,Anchorage Talks,neg_only
Brazil,0.500782195582999,GDELT,Anchorage Talks,neg_only
Canada,-0.4443898545241011,GDELT,Anchorage Talks,neg_only
France,-0.04098336896470555,GDELT,Anchorage Talks,neg_only
Germany,0.26157394279446555,GDELT,Anchorage Talks,neg_only
India,0.392669035939419,GDELT,Anchorage Talks,neg_only
Indonesia,0.3998993740458223,GDELT,Anchorage Talks,neg_only
Iran,0.4613573414696819,GDELT,Anchorage Talks,neg_only
Italy,0.012712533814944693,GDELT,Anchorage Talks,neg_only
Japan,-0.8047976433800336,GDELT,Anchorage Talks,neg_only
Malaysia,-0.5016546032443281,GDELT,Anchorage Talks,neg_only
Mexico,-0.2503827692293841,GDELT,Anchorage Talks,neg_only
Netherlands,-0.378581765314262,GDELT,Anchorage Talks,neg_only
Philippines,-0.3566098293157747,GDELT,Anchorage Talks,neg_only
Russia,0.7777078251929799,GDELT,Anchorage Talks,neg_only
Saudi Arabia,0.3907751321136287,GDELT,Anchorage Talks,neg_only
Singapore,-0.29865255836615334,GDELT,Anchorage Talks,neg_only
South Korea,-0.3072351785993137,GDELT,Anchorage Talks,neg_only
Spain,-0.0771324170779031,GDELT,Anchorage Talks,neg_only
Thailand,-0.3268311508496166,GDELT,Anchorage Talks,neg_only
United Arab Emirates,0.193970005142188,GDELT,Anchorage Talks,neg_only
United Kingdom,0.2725232667493611,GDELT,Anchorage Talks,neg_only
Vietnam,-0.7155996304176838,GDELT,Anchorage Talks,neg_only
Australia,0.8193994201662086,GDELT,Pelosi visits Taiwan,neg_only
Belgium,0.39656248852153825,GDELT,Pelosi visits Taiwan,neg_only
Brazil,0.12986864151887484,GDELT,Pelosi visits Taiwan,neg_only
Canada,0.390036193199663,GDELT,Pelosi visits Taiwan,neg_only
France,0.20571609687034229,GDELT,Pelosi visits Taiwan,neg_only
Germany,-0.5686312886659627,GDELT,Pelosi visits Taiwan,neg_only
India,-0.388832124201532,GDELT,Pelosi visits Taiwan,neg_only
Indonesia,-0.03271897674276895,GDELT,Pelosi visits Taiwan,neg_only
Iran,-0.7019168145994377,GDELT,Pelosi visits Taiwan,neg_only
Italy,0.32300272491832926,GDELT,Pelosi visits Taiwan,neg_only
Japan,-0.17309456074482285,GDELT,Pelosi visits Taiwan,neg_only
Malaysia,-0.2640826730755615,GDELT,Pelosi visits Taiwan,neg_only
Mexico,0.567676290453728,GDELT,Pelosi visits Taiwan,neg_only
Netherlands,0.21420800930015063,GDELT,Pelosi visits Taiwan,neg_only
Philippines,0.3759808797957925,GDELT,Pelosi visits Taiwan,neg_only
Russia,0.5410197398139793,GDELT,Pelosi visits Taiwan,neg_only
Saudi Arabia,0.2158304108788065,GDELT,Pelosi visits Taiwan,neg_only
Singapore,0.4808099069425166,GDELT,Pelosi visits Taiwan,neg_only
South Korea,0.02022256252476175,GDELT,Pelosi visits Taiwan,neg_only
Spain,0.3728217892814127,GDELT,Pelosi visits Taiwan,neg_only
Thailand,1.2238751028287755,GDELT,Pelosi visits Taiwan,neg_only
United Arab Emirates,0.17331169154816412,GDELT,Pelosi visits Taiwan,neg_only
United Kingdom,0.08095205264903944,GDELT,Pelosi visits Taiwan,neg_only
Vietnam,0.3790939708496494,GDELT,Pelosi visits Taiwan,neg_only
Australia,0.13122374364272033,GDELT,Biden hikes tariffs on China EVs,neg_only
Belgium,-0.1866410283974242,GDELT,Biden hikes tariffs on China EVs,neg_only
Brazil,-0.4828756364631769,GDELT,Biden hikes tariffs on China EVs,neg_only
Canada,-0.08275741151127892,GDELT,Biden hikes tariffs on China EVs,neg_only
France,-0.812674052408376,GDELT,Biden hikes tariffs on China EVs,neg_only
Germany,-0.9157784347785913,GDELT,Biden hikes tariffs on China EVs,neg_only
India,0.057776522239015755,GDELT,Biden hikes tariffs on China EVs,neg_only
Indonesia,-0.3188927462871465,GDELT,Biden hikes tariffs on China EVs,neg_only
Iran,0.9366571558912746,GDELT,Biden hikes tariffs on China EVs,neg_only
Italy,-0.7363275140411376,GDELT,Biden hikes tariffs on China EVs,neg_only
Japan,-0.05228939732150222,GDELT,Biden hikes tariffs on China EVs,neg_only
Malaysia,-0.23005297453043724,GDELT,Biden hikes tariffs on China EVs,neg_only
Mexico,0.23695816454125046,GDELT,Biden hikes tariffs on China EVs,neg_only
Netherlands,-0.6956156768176648,GDELT,Biden hikes tariffs on China EVs,neg_only
Philippines,-0.44368139881817703,GDELT,Biden hikes tariffs on China EVs,neg_only
Russia,0.32096499149663893,GDELT,Biden hikes tariffs on China EVs,neg_only
Saudi Arabia,0.30534276494750423,GDELT,Biden hikes tariffs on China EVs,neg_only
Singapore,-0.23200496696567222,GDELT,Biden hikes tariffs on China EVs,neg_only
South Korea,0.4078570785432246,GDELT,Biden hikes tariffs on China EVs,neg_only
Spain,-0.2573781959108893,GDELT,Biden hikes tariffs on China EVs,neg_only
Thailand,-0.03746393584489498,GDELT,Biden hikes tariffs on China EVs,neg_only
United Arab Emirates,-0.19859183238706485,GDELT,Biden hikes tariffs on China EVs,neg_only
United Kingdom,-0.11898954551700681,GDELT,Biden hikes tariffs on China EVs,neg_only
Vietnam,-0.6292571827724324,GDELT,Biden hikes tariffs on China EVs,neg_only
Australia,-0.054381294298658844,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Belgium,0.1586058983726775,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Brazil,-0.5020124551765253,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Canada,0.4028073162716153,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
France,-0.4598102415949041,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Germany,-0.43790629846409657,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
India,-0.18708571040821645,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Indonesia,0.4556875520797409,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Iran,-0.06241193693552367,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Italy,0.05279154110313823,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Japan,-0.3528061732679927,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Malaysia,0.5314992874976634,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Mexico,0.48155711015348773,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Netherlands,0.08348100681157666,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Philippines,-0.08299114135946153,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Russia,-0.1847497184885996,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Saudi Arabia,0.008501963972338171,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Singapore,-0.11910454027288715,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
South Korea,0.2733743084958315,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Spain,0.17264416478791605,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Thailand,-0.14690288719891295,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
United Arab Emirates,-0.05188069670904493,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
United Kingdom,0.10810708486754642,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Vietnam,0.47088959725074814,GDELT,US-China reciprocal tariff war escalates in April 2025,neg_only
Australia,-0.8132123566611126,ICEWS,Pivot to Asia announced,neg_only
Belgium,-0.08643768380411479,ICEWS,Pivot to Asia announced,neg_only
Brazil,-0.3174220639418471,ICEWS,Pivot to Asia announced,neg_only
Canada,-0.009446811817236587,ICEWS,Pivot to Asia announced,neg_only
France,0.24191662665375896,ICEWS,Pivot to Asia announced,neg_only
Germany,1.3253903710316393,ICEWS,Pivot to Asia announced,neg_only
India,0.07109043062148143,ICEWS,Pivot to Asia announced,neg_only
Indonesia,0.5720442045788742,ICEWS,Pivot to Asia announced,neg_only
Iran,-0.3472233482974123,ICEWS,Pivot to Asia announced,neg_only
Italy,-0.6525367238378513,ICEWS,Pivot to Asia announced,neg_only
Japan,-0.15093429632111288,ICEWS,Pivot to Asia announced,neg_only
Malaysia,0.004109035647604461,ICEWS,Pivot to Asia announced,neg_only
Mexico,0.8155808762073304,ICEWS,Pivot to Asia announced,neg_only
Netherlands,-1.5211254022829697,ICEWS,Pivot to Asia announced,neg_only
Philippines,-0.6896015579242553,ICEWS,Pivot to Asia announced,neg_only
Russia,-0.35640177207348134,ICEWS,Pivot to Asia announced,neg_only
Saudi Arabia,0.13897803015675458,ICEWS,Pivot to Asia announced,neg_only
Singapore,-0.6078858273368235,ICEWS,Pivot to Asia announced,neg_only
South Korea,-0.7463515740633453,ICEWS,Pivot to Asia announced,neg_only
Spain,0.39190886449786344,ICEWS,Pivot to Asia announced,neg_only
Thailand,1.3621193676816725,ICEWS,Pivot to Asia announced,neg_only
United Arab Emirates,0.22757699529286732,ICEWS,Pivot to Asia announced,neg_only
United Kingdom,0.5243800719869525,ICEWS,Pivot to Asia announced,neg_only
Vietnam,0.7563907451684094,ICEWS,Pivot to Asia announced,neg_only
Australia,0.9688776821850981,ICEWS,South China Sea Arbitration Ruling,neg_only
Belgium,1.1471974044500859,ICEWS,South China Sea Arbitration Ruling,neg_only
Brazil,0.12335989622254578,ICEWS,South China Sea Arbitration Ruling,neg_only
Canada,0.5669984920781266,ICEWS,South China Sea Arbitration Ruling,neg_only
France,0.7837599046929038,ICEWS,South China Sea Arbitration Ruling,neg_only
Germany,0.8358422039160671,ICEWS,South China Sea Arbitration Ruling,neg_only
India,0.278462707054525,ICEWS,South China Sea Arbitration Ruling,neg_only
Indonesia,0.545895502791833,ICEWS,South China Sea Arbitration Ruling,neg_only
Iran,-0.0766918694261842,ICEWS,South China Sea Arbitration Ruling,neg_only
Italy,-0.1479763958694447,ICEWS,South China Sea Arbitration Ruling,neg_only
Japan,-0.7858863839269782,ICEWS,South China Sea Arbitration Ruling,neg_only
Malaysia,-0.049318832308794296,ICEWS,South China Sea Arbitration Ruling,neg_only
Mexico,0.16777840763373875,ICEWS,South China Sea Arbitration Ruling,neg_only
Netherlands,-2.394626822375868,ICEWS,South China Sea Arbitration Ruling,neg_only
Philippines,1.191551065750599,ICEWS,South China Sea Arbitration Ruling,neg_only
Russia,-0.4435040201609746,ICEWS,South China Sea Arbitration Ruling,neg_only
Saudi Arabia,0.3483414168593157,ICEWS,South China Sea Arbitration Ruling,neg_only
Singapore,-0.5420435441922807,ICEWS,South China Sea Arbitration Ruling,neg_only
South Korea,-0.7112300224665581,ICEWS,South China Sea Arbitration Ruling,neg_only
Spain,0.6775467535640054,ICEWS,South China Sea Arbitration Ruling,neg_only
Thailand,1.938762564517022,ICEWS,South China Sea Arbitration Ruling,neg_only
United Arab Emirates,0.20390721842635592,ICEWS,South China Sea Arbitration Ruling,neg_only
United Kingdom,0.24097403458558012,ICEWS,South China Sea Arbitration Ruling,neg_only
Vietnam,0.40625406210292364,ICEWS,South China Sea Arbitration Ruling,neg_only
Australia,-0.21662507101712675,ICEWS,Steel/aluminum tariffs imposed,neg_only
Belgium,0.3435167263965739,ICEWS,Steel/aluminum tariffs imposed,neg_only
Brazil,-0.9702240553766651,ICEWS,Steel/aluminum tariffs imposed,neg_only
Canada,-0.9774681264916845,ICEWS,Steel/aluminum tariffs imposed,neg_only
France,-0.26115265903732315,ICEWS,Steel/aluminum tariffs imposed,neg_only
Germany,0.7482834310001408,ICEWS,Steel/aluminum tariffs imposed,neg_only
India,0.57995996781162,ICEWS,Steel/aluminum tariffs imposed,neg_only
Indonesia,0.28760972266314794,ICEWS,Steel/aluminum tariffs imposed,neg_only
Iran,-0.03554211575645501,ICEWS,Steel/aluminum tariffs imposed,neg_only
Italy,0.050628265399172666,ICEWS,Steel/aluminum tariffs imposed,neg_only
Japan,0.062110070658100903,ICEWS,Steel/aluminum tariffs imposed,neg_only
Malaysia,0.7768176512750679,ICEWS,Steel/aluminum tariffs imposed,neg_only
Mexico,-0.2616299566909083,ICEWS,Steel/aluminum tariffs imposed,neg_only
Netherlands,-0.4640688800903863,ICEWS,Steel/aluminum tariffs imposed,neg_only
Philippines,-0.3025422793227554,ICEWS,Steel/aluminum tariffs imposed,neg_only
Russia,0.1914485584480839,ICEWS,Steel/aluminum tariffs imposed,neg_only
Saudi Arabia,1.225493312913173,ICEWS,Steel/aluminum tariffs imposed,neg_only
Singapore,0.344448756133828,ICEWS,Steel/aluminum tariffs imposed,neg_only
South Korea,0.2581193218432334,ICEWS,Steel/aluminum tariffs imposed,neg_only
Spain,-1.2259201048210797,ICEWS,Steel/aluminum tariffs imposed,neg_only
Thailand,-0.8326586926462022,ICEWS,Steel/aluminum tariffs imposed,neg_only
United Arab Emirates,-0.7119034530715352,ICEWS,Steel/aluminum tariffs imposed,neg_only
United Kingdom,-0.35687057859555094,ICEWS,Steel/aluminum tariffs imposed,neg_only
Vietnam,-0.3165441997797271,ICEWS,Steel/aluminum tariffs imposed,neg_only
Australia,0.1436427648476091,ICEWS,US bans ZTE from tech exports,neg_only
Belgium,0.43859345796183147,ICEWS,US bans ZTE from tech exports,neg_only
Brazil,-0.7996788621271728,ICEWS,US bans ZTE from tech exports,neg_only
Canada,-0.47052164011846526,ICEWS,US bans ZTE from tech exports,neg_only
France,-0.6277015701354883,ICEWS,US bans ZTE from tech exports,neg_only
Germany,0.9233387631904625,ICEWS,US bans ZTE from tech exports,neg_only
India,0.4837169096207058,ICEWS,US bans ZTE from tech exports,neg_only
Indonesia,-0.031229172128305314,ICEWS,US bans ZTE from tech exports,neg_only
Iran,0.012855667021146353,ICEWS,US bans ZTE from tech exports,neg_only
Italy,0.29631957191600633,ICEWS,US bans ZTE from tech exports,neg_only
Japan,0.15051741702987137,ICEWS,US bans ZTE from tech exports,neg_only
Malaysia,0.8655297402846669,ICEWS,US bans ZTE from tech exports,neg_only
Mexico,-0.12954046763053326,ICEWS,US bans ZTE from tech exports,neg_only
Netherlands,-0.36055156809125727,ICEWS,US bans ZTE from tech exports,neg_only
Philippines,-0.35769480120007197,ICEWS,US bans ZTE from tech exports,neg_only
Russia,0.3004422188244906,ICEWS,US bans ZTE from tech exports,neg_only
Saudi Arabia,1.0941790666802833,ICEWS,US bans ZTE from tech exports,neg_only
Singapore,0.0023223805895624277,ICEWS,US bans ZTE from tech exports,neg_only
South Korea,0.06634096512214858,ICEWS,US bans ZTE from tech exports,neg_only
Spain,-1.221371542675379,ICEWS,US bans ZTE from tech exports,neg_only
Thailand,-0.5855262352763995,ICEWS,US bans ZTE from tech exports,neg_only
United Arab Emirates,-0.3936519853938935,ICEWS,US bans ZTE from tech exports,neg_only
United Kingdom,-0.9359755793814195,ICEWS,US bans ZTE from tech exports,neg_only
Vietnam,-0.2157387776929814,ICEWS,US bans ZTE from tech exports,neg_only
