db,country,ally,category,event,post_month,shock
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR starts operation,6,0
ICEWS,Iran,Non-Ally,Economic win-win cooperation,Sinopec signs US$70 billion Yadavaran oil and gas deal,0,1.7143384318730184
ICEWS,Iran,Non-Ally,Economic win-win cooperation,Sinopec signs US$70 billion Yadavaran oil and gas deal,1,1.8284943343107016
ICEWS,Iran,Non-Ally,Economic win-win cooperation,Sinopec signs US$70 billion Yadavaran oil and gas deal,3,1.2967120413181428
ICEWS,Iran,Non-Ally,Economic win-win cooperation,Sinopec signs US$70 billion Yadavaran oil and gas deal,6,1.6912527632113816
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1737 sanctions on Iran (China votes in favour),0,0.14581972717423097
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1737 sanctions on Iran (China votes in favour),1,1.3665258406200171
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1737 sanctions on Iran (China votes in favour),3,-1.0918364306441202
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1737 sanctions on Iran (China votes in favour),6,-1.7733905135425359
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1929 fourth round sanctions on Iran (China votes in favour),0,0.1894076067686954
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1929 fourth round sanctions on Iran (China votes in favour),1,0.8253889261264299
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1929 fourth round sanctions on Iran (China votes in favour),3,1.5404080010330894
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1929 fourth round sanctions on Iran (China votes in favour),6,1.6792164545032136
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,Joint Comprehensive Plan of Action (JCPOA) signed,0,1.6435148406296713
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,Joint Comprehensive Plan of Action (JCPOA) signed,1,1.164781800916486
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,Joint Comprehensive Plan of Action (JCPOA) signed,3,0.29232720320145433
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,Joint Comprehensive Plan of Action (JCPOA) signed,6,-0.31076763432952836
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,US withdraws from JCPOA and reimposes sanctions; China opposes unilateral sanctions,0,0.36088801235075507
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,US withdraws from JCPOA and reimposes sanctions; China opposes unilateral sanctions,1,-0.3478754348762951
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,US withdraws from JCPOA and reimposes sanctions; China opposes unilateral sanctions,3,-0.6330103999362657
ICEWS,Iran,Non-Ally,Economic sanction / tariff barrier,US withdraws from JCPOA and reimposes sanctions; China opposes unilateral sanctions,6,-1.1907170804980383
ICEWS,Iran,Non-Ally,Pandemic / crisis aid,China donates COVID-19 medical supplies to Iran,0,0.44688334083453085
ICEWS,Iran,Non-Ally,Pandemic / crisis aid,China donates COVID-19 medical supplies to Iran,1,0.6762796541380525
ICEWS,Iran,Non-Ally,Pandemic / crisis aid,China donates COVID-19 medical supplies to Iran,3,0.6717640219849541
ICEWS,Iran,Non-Ally,Pandemic / crisis aid,China donates COVID-19 medical supplies to Iran,6,-0.45224782178004397
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China and Iran sign 25-year comprehensive cooperation plan,0,0.2567354217003893
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China and Iran sign 25-year comprehensive cooperation plan,1,-0.19123512977499357
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China and Iran sign 25-year comprehensive cooperation plan,3,-0.7681804561504597
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China and Iran sign 25-year comprehensive cooperation plan,6,-1.941254954978508
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China and Iran launch implementation of comprehensive cooperation plan,0,0.5885125642040621
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China and Iran launch implementation of comprehensive cooperation plan,1,-0.35043031519000906
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China and Iran launch implementation of comprehensive cooperation plan,3,0.09290434067274803
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China and Iran launch implementation of comprehensive cooperation plan,6,0.9978585298883511
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China-brokered Saudi-Iran rapprochement restores diplomatic ties,0,0.8475194140496126
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China-brokered Saudi-Iran rapprochement restores diplomatic ties,1,-0.9261913750340602
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China-brokered Saudi-Iran rapprochement restores diplomatic ties,3,-0.9261913750340602
ICEWS,Iran,Non-Ally,Strategic partnership upgrade,China-brokered Saudi-Iran rapprochement restores diplomatic ties,6,-0.9261913750340602
ICEWS,Iran,Non-Ally,Multilateral / third-party meeting,Iran officially becomes full member of Shanghai Cooperation Organization,0,0
ICEWS,Iran,Non-Ally,Multilateral / third-party meeting,Iran officially becomes full member of Shanghai Cooperation Organization,1,0
ICEWS,Iran,Non-Ally,Multilateral / third-party meeting,Iran officially becomes full member of Shanghai Cooperation Organization,3,0
ICEWS,Iran,Non-Ally,Multilateral / third-party meeting,Iran officially becomes full member of Shanghai Cooperation Organization,6,0
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,Comprehensive strategic partnership established,0,-0.10233836201822225
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,Comprehensive strategic partnership established,1,-1.2554825631315485
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,Comprehensive strategic partnership established,3,-0.7662822242973033
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,Comprehensive strategic partnership established,6,1.3831727934262552
ICEWS,Italy,Non-Ally,Cultural / people-to-people cooperation,Italy-China cultural cooperation programme,0,1.1736776912677656
ICEWS,Italy,Non-Ally,Cultural / people-to-people cooperation,Italy-China cultural cooperation programme,1,2.773301959861586
ICEWS,Italy,Non-Ally,Cultural / people-to-people cooperation,Italy-China cultural cooperation programme,3,2.8206759667389463
ICEWS,Italy,Non-Ally,Cultural / people-to-people cooperation,Italy-China cultural cooperation programme,6,-0.10949653449706975
ICEWS,Italy,Non-Ally,Economic win-win cooperation,ChemChina agrees to acquire Pirelli,0,2.1623565777809888
ICEWS,Italy,Non-Ally,Economic win-win cooperation,ChemChina agrees to acquire Pirelli,1,2.6511907878140892
ICEWS,Italy,Non-Ally,Economic win-win cooperation,ChemChina agrees to acquire Pirelli,3,1.5980071181403814
ICEWS,Italy,Non-Ally,Economic win-win cooperation,ChemChina agrees to acquire Pirelli,6,1.7591758621146214
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,Belt and Road Initiative MoU signed,0,0.14974597391330724
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,Belt and Road Initiative MoU signed,1,-0.07527616836980511
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,Belt and Road Initiative MoU signed,3,-0.7225219875317122
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,Belt and Road Initiative MoU signed,6,-0.21441274833356505
ICEWS,Italy,Non-Ally,Economic win-win cooperation,Deals worth 2.5 billion euros signed,0,0.14974597391330724
ICEWS,Italy,Non-Ally,Economic win-win cooperation,Deals worth 2.5 billion euros signed,1,-0.07527616836980511
ICEWS,Italy,Non-Ally,Economic win-win cooperation,Deals worth 2.5 billion euros signed,3,-0.7225219875317122
ICEWS,Italy,Non-Ally,Economic win-win cooperation,Deals worth 2.5 billion euros signed,6,-0.21441274833356505
ICEWS,Italy,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid and experts,0,0.5738524444523689
ICEWS,Italy,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid and experts,1,0.8332325544407471
ICEWS,Italy,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid and experts,3,1.134878186465458
ICEWS,Italy,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid and experts,6,-0.0050986123916614
ICEWS,Italy,Non-Ally,Tech control / export restriction,Italy blocks Fastweb-Huawei 5G core deal (de-facto restriction),0,0.28321063241554917
ICEWS,Italy,Non-Ally,Tech control / export restriction,Italy blocks Fastweb-Huawei 5G core deal (de-facto restriction),1,0.6702120229868056
ICEWS,Italy,Non-Ally,Tech control / export restriction,Italy blocks Fastweb-Huawei 5G core deal (de-facto restriction),3,0.30050219211444823
ICEWS,Italy,Non-Ally,Tech control / export restriction,Italy blocks Fastweb-Huawei 5G core deal (de-facto restriction),6,-0.20118877609438315
ICEWS,Italy,Non-Ally,Economic win-win cooperation,Italy and China agree on second round of third-party market cooperation projects,0,-0.15491464494266496
ICEWS,Italy,Non-Ally,Economic win-win cooperation,Italy and China agree on second round of third-party market cooperation projects,1,-0.5242043991282641
ICEWS,Italy,Non-Ally,Economic win-win cooperation,Italy and China agree on second round of third-party market cooperation projects,3,-1.203128984428604
ICEWS,Italy,Non-Ally,Economic win-win cooperation,Italy and China agree on second round of third-party market cooperation projects,6,0.9936714388678334
ICEWS,Italy,Non-Ally,Multilateral / third-party meeting,Italy-China Intergovernmental Committee meeting,0,0
ICEWS,Italy,Non-Ally,Multilateral / third-party meeting,Italy-China Intergovernmental Committee meeting,1,0
ICEWS,Italy,Non-Ally,Multilateral / third-party meeting,Italy-China Intergovernmental Committee meeting,3,0
ICEWS,Italy,Non-Ally,Multilateral / third-party meeting,Italy-China Intergovernmental Committee meeting,6,0
ICEWS,Italy,Non-Ally,Policy shift / domestic politics,Italy withdraws from Belt and Road Initiative,0,0
ICEWS,Italy,Non-Ally,Policy shift / domestic politics,Italy withdraws from Belt and Road Initiative,1,0
ICEWS,Italy,Non-Ally,Policy shift / domestic politics,Italy withdraws from Belt and Road Initiative,3,0
ICEWS,Italy,Non-Ally,Policy shift / domestic politics,Italy withdraws from Belt and Road Initiative,6,0
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,2024-2027 action plan on strengthening comprehensive strategic partnership,0,0
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,2024-2027 action plan on strengthening comprehensive strategic partnership,1,0
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,2024-2027 action plan on strengthening comprehensive strategic partnership,3,0
ICEWS,Italy,Non-Ally,Strategic partnership upgrade,2024-2027 action plan on strengthening comprehensive strategic partnership,6,0
ICEWS,Japan,US Ally,Diplomatic protest / friction,Anti-Japanese protests across major Chinese cities,0,-1.0826120022535335
ICEWS,Japan,US Ally,Diplomatic protest / friction,Anti-Japanese protests across major Chinese cities,1,-0.08994046712683035
ICEWS,Japan,US Ally,Diplomatic protest / friction,Anti-Japanese protests across major Chinese cities,3,-0.09416495280539872
ICEWS,Japan,US Ally,Diplomatic protest / friction,Anti-Japanese protests across major Chinese cities,6,1.077921738001234
ICEWS,Japan,US Ally,Sovereignty dispute,Senkaku/Diaoyu fishing boat standoff,0,0.4745387428907669
ICEWS,Japan,US Ally,Sovereignty dispute,Senkaku/Diaoyu fishing boat standoff,1,0.4968763697165176
ICEWS,Japan,US Ally,Sovereignty dispute,Senkaku/Diaoyu fishing boat standoff,3,1.2073779663964677
ICEWS,Japan,US Ally,Sovereignty dispute,Senkaku/Diaoyu fishing boat standoff,6,0.544208113206377
ICEWS,Japan,US Ally,Strategic partnership upgrade,China-Japan Joint Statement on strategic mutually beneficial relations,0,0.910702367450986
ICEWS,Japan,US Ally,Strategic partnership upgrade,China-Japan Joint Statement on strategic mutually beneficial relations,1,1.0600779612227385
ICEWS,Japan,US Ally,Strategic partnership upgrade,China-Japan Joint Statement on strategic mutually beneficial relations,3,0.29472179750398286
ICEWS,Japan,US Ally,Strategic partnership upgrade,China-Japan Joint Statement on strategic mutually beneficial relations,6,0.08746002276733034
ICEWS,Japan,US Ally,Strategic partnership upgrade,China and Japan hold 10th round of strategic dialogue in Beijing,0,0.1538300897801732
ICEWS,Japan,US Ally,Strategic partnership upgrade,China and Japan hold 10th round of strategic dialogue in Beijing,1,-0.46258496050021697
ICEWS,Japan,US Ally,Strategic partnership upgrade,China and Japan hold 10th round of strategic dialogue in Beijing,3,0.4209742506199835
ICEWS,Japan,US Ally,Strategic partnership upgrade,China and Japan hold 10th round of strategic dialogue in Beijing,6,-0.3557860122454268
ICEWS,Japan,US Ally,Multilateral / third-party meeting,"Fifth round of trilateral senior foreign affairs officials' consultation of China, Japan and the ROK in Jeju",0,-2.053695719920611
ICEWS,Japan,US Ally,Multilateral / third-party meeting,"Fifth round of trilateral senior foreign affairs officials' consultation of China, Japan and the ROK in Jeju",1,0.3600172835455579
ICEWS,Japan,US Ally,Multilateral / third-party meeting,"Fifth round of trilateral senior foreign affairs officials' consultation of China, Japan and the ROK in Jeju",3,-0.1391563596206136
ICEWS,Japan,US Ally,Multilateral / third-party meeting,"Fifth round of trilateral senior foreign affairs officials' consultation of China, Japan and the ROK in Jeju",6,-1.7719901387219865
ICEWS,Japan,US Ally,Sovereignty dispute,Senkaku Boat Collision,0,-2.869245120280784
ICEWS,Japan,US Ally,Sovereignty dispute,Senkaku Boat Collision,1,-2.4332178492109797
ICEWS,Japan,US Ally,Sovereignty dispute,Senkaku Boat Collision,3,-1.604435276890012
ICEWS,Japan,US Ally,Sovereignty dispute,Senkaku Boat Collision,6,0.13079646076536666
ICEWS,Japan,US Ally,Sovereignty dispute,Nationalization of Senkaku,0,-0.9201235360068474
ICEWS,Japan,US Ally,Sovereignty dispute,Nationalization of Senkaku,1,-0.09517926867419235
ICEWS,Japan,US Ally,Sovereignty dispute,Nationalization of Senkaku,3,0.9845484161555104
ICEWS,Japan,US Ally,Sovereignty dispute,Nationalization of Senkaku,6,1.130349569592074
ICEWS,Japan,US Ally,Sovereignty dispute,China declares East China Sea ADIZ,0,-0.738455260878269
ICEWS,Japan,US Ally,Sovereignty dispute,China declares East China Sea ADIZ,1,-2.4473258408167546
ICEWS,Japan,US Ally,Sovereignty dispute,China declares East China Sea ADIZ,3,-1.4140592902999671
ICEWS,Japan,US Ally,Sovereignty dispute,China declares East China Sea ADIZ,6,0.06215348581908128
ICEWS,Japan,US Ally,Policy shift / domestic politics,Japan allows collective self-defense,0,-2.8613708417850034
ICEWS,Japan,US Ally,Policy shift / domestic politics,Japan allows collective self-defense,1,-0.9509672305708932
ICEWS,Japan,US Ally,Policy shift / domestic politics,Japan allows collective self-defense,3,1.1847048883967775
ICEWS,Japan,US Ally,Policy shift / domestic politics,Japan allows collective self-defense,6,0.4715790861693342
ICEWS,Japan,US Ally,Sovereignty dispute,Japan protests China ECS gas drilling,0,-2.059026060677323
ICEWS,Japan,US Ally,Sovereignty dispute,Japan protests China ECS gas drilling,1,-3.7898577624623813
ICEWS,Japan,US Ally,Sovereignty dispute,Japan protests China ECS gas drilling,3,-0.5021537835122344
ICEWS,Japan,US Ally,Sovereignty dispute,Japan protests China ECS gas drilling,6,0.8227159359614622
ICEWS,Japan,US Ally,Military / security cooperation,China-Japan maritime liaison starts,0,-2.964222990246749
ICEWS,Japan,US Ally,Military / security cooperation,China-Japan maritime liaison starts,1,-2.3124284115941505
ICEWS,Japan,US Ally,Military / security cooperation,China-Japan maritime liaison starts,3,-0.29745883804085393
