db,version,country,event_name,category,post_month,shock
ICEWS,v3,Thailand,China-Thailand railway project launching ceremony held,Economic win-win cooperation,6,0.7123753076487525
ICEWS,v3,Thailand,China-Thailand railway project launching ceremony held,Economic win-win cooperation,12,1.1802024761206502
ICEWS,v3,Thailand,Thailand approves purchase of Chinese S26T submarine,Military / security cooperation,0,0.9678624644832771
ICEWS,v3,Thailand,Thailand approves purchase of Chinese S26T submarine,Military / security cooperation,1,0.418757019094842
ICEWS,v3,Thailand,Thailand approves purchase of Chinese S26T submarine,Military / security cooperation,3,0.37301218710481476
ICEWS,v3,Thailand,Thailand approves purchase of Chinese S26T submarine,Military / security cooperation,6,-0.7917370219910431
ICEWS,v3,Thailand,Thailand approves purchase of Chinese S26T submarine,Military / security cooperation,12,-0.7316358388991546
ICEWS,v3,Thailand,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,Pandemic / disaster shock,0,-3.66743824494485
ICEWS,v3,Thailand,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,Pandemic / disaster shock,1,1.2872549916607356
ICEWS,v3,Thailand,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,Pandemic / disaster shock,3,0.31087028373571374
ICEWS,v3,Thailand,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,Pandemic / disaster shock,6,0.1504382804749012
ICEWS,v3,Thailand,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,Pandemic / disaster shock,12,-1.344780098912908
ICEWS,v3,Thailand,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,Pandemic / crisis aid,0,-1.0474823149623322
ICEWS,v3,Thailand,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,Pandemic / crisis aid,1,0.18051989425077852
ICEWS,v3,Thailand,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,Pandemic / crisis aid,3,3.510049003470901
ICEWS,v3,Thailand,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,Pandemic / crisis aid,6,1.568833122906986
ICEWS,v3,Thailand,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,Pandemic / crisis aid,12,1.450998940048436
ICEWS,v3,Thailand,Thailand announces five-month visa exemption for Chinese tourists,Cultural / people-to-people cooperation,0,0
ICEWS,v3,Thailand,Thailand announces five-month visa exemption for Chinese tourists,Cultural / people-to-people cooperation,1,0
ICEWS,v3,Thailand,Thailand announces five-month visa exemption for Chinese tourists,Cultural / people-to-people cooperation,3,0
ICEWS,v3,Thailand,Thailand announces five-month visa exemption for Chinese tourists,Cultural / people-to-people cooperation,6,0
ICEWS,v3,Thailand,Thailand announces five-month visa exemption for Chinese tourists,Cultural / people-to-people cooperation,12,0
ICEWS,v3,Thailand,China-Thailand mutual visa exemption agreement signed,Cultural / people-to-people cooperation,0,0
ICEWS,v3,Thailand,China-Thailand mutual visa exemption agreement signed,Cultural / people-to-people cooperation,1,0
ICEWS,v3,Thailand,China-Thailand mutual visa exemption agreement signed,Cultural / people-to-people cooperation,3,0
ICEWS,v3,Thailand,China-Thailand mutual visa exemption agreement signed,Cultural / people-to-people cooperation,6,0
ICEWS,v3,Thailand,China-Thailand mutual visa exemption agreement signed,Cultural / people-to-people cooperation,12,0
ICEWS,v3,Thailand,50th anniversary joint statement on China-Thailand community with shared future,Strategic partnership upgrade,0,0
ICEWS,v3,Thailand,50th anniversary joint statement on China-Thailand community with shared future,Strategic partnership upgrade,1,0
ICEWS,v3,Thailand,50th anniversary joint statement on China-Thailand community with shared future,Strategic partnership upgrade,3,0
ICEWS,v3,Thailand,50th anniversary joint statement on China-Thailand community with shared future,Strategic partnership upgrade,6,0
ICEWS,v3,United Arab Emirates,China-UAE criminal judicial assistance treaty signed,Cultural / people-to-people cooperation,0,-1.372590749225798
ICEWS,v3,United Arab Emirates,China-UAE criminal judicial assistance treaty signed,Cultural / people-to-people cooperation,1,-1.459704698448995
ICEWS,v3,United Arab Emirates,China-UAE criminal judicial assistance treaty signed,Cultural / people-to-people cooperation,3,-0.44254720561376715
ICEWS,v3,United Arab Emirates,China-UAE criminal judicial assistance treaty signed,Cultural / people-to-people cooperation,6,0.09609879835336
ICEWS,v3,United Arab Emirates,China-UAE criminal judicial assistance treaty signed,Cultural / people-to-people cooperation,12,0.7183996304147896
ICEWS,v3,United Arab Emirates,China-UAE strategic partnership established,Strategic partnership upgrade,0,0.14547269782553487
ICEWS,v3,United Arab Emirates,China-UAE strategic partnership established,Strategic partnership upgrade,1,-0.44334426474154337
ICEWS,v3,United Arab Emirates,China-UAE strategic partnership established,Strategic partnership upgrade,3,-0.834515076449702
ICEWS,v3,United Arab Emirates,China-UAE strategic partnership established,Strategic partnership upgrade,6,-0.3746037861138544
ICEWS,v3,United Arab Emirates,China-UAE strategic partnership established,Strategic partnership upgrade,12,-0.261185650469773
ICEWS,v3,United Arab Emirates,Central banks renew currency swap and sign RMB clearing MOU,Economic win-win cooperation,0,0.37034508296419005
ICEWS,v3,United Arab Emirates,Central banks renew currency swap and sign RMB clearing MOU,Economic win-win cooperation,1,0.5105560369632017
ICEWS,v3,United Arab Emirates,Central banks renew currency swap and sign RMB clearing MOU,Economic win-win cooperation,3,0.7996200251965706
ICEWS,v3,United Arab Emirates,Central banks renew currency swap and sign RMB clearing MOU,Economic win-win cooperation,6,1.255715047490219
ICEWS,v3,United Arab Emirates,Central banks renew currency swap and sign RMB clearing MOU,Economic win-win cooperation,12,0.17028112359456302
ICEWS,v3,United Arab Emirates,CNPC awarded 8% stake in Abu Dhabi onshore oil concession,Economic win-win cooperation,0,-1.1549538558515102
ICEWS,v3,United Arab Emirates,CNPC awarded 8% stake in Abu Dhabi onshore oil concession,Economic win-win cooperation,1,-0.4871731604256462
ICEWS,v3,United Arab Emirates,CNPC awarded 8% stake in Abu Dhabi onshore oil concession,Economic win-win cooperation,3,-1.0303185908722412
ICEWS,v3,United Arab Emirates,CNPC awarded 8% stake in Abu Dhabi onshore oil concession,Economic win-win cooperation,6,2.1452713006822033
ICEWS,v3,United Arab Emirates,CNPC awarded 8% stake in Abu Dhabi onshore oil concession,Economic win-win cooperation,12,-1.1549538558515102
ICEWS,v3,United Arab Emirates,China-UAE comprehensive mutual visa exemption arrangement reached,Cultural / people-to-people cooperation,0,-1.2232374258700143
ICEWS,v3,United Arab Emirates,China-UAE comprehensive mutual visa exemption arrangement reached,Cultural / people-to-people cooperation,1,-1.8404238671237438
ICEWS,v3,United Arab Emirates,China-UAE comprehensive mutual visa exemption arrangement reached,Cultural / people-to-people cooperation,3,-1.965447194748263
ICEWS,v3,United Arab Emirates,China-UAE comprehensive mutual visa exemption arrangement reached,Cultural / people-to-people cooperation,6,-1.569346747793809
ICEWS,v3,United Arab Emirates,China-UAE comprehensive mutual visa exemption arrangement reached,Cultural / people-to-people cooperation,12,0.1439987104082383
ICEWS,v3,United Arab Emirates,CNPC acquires 10% stakes in two Abu Dhabi offshore concessions,Economic win-win cooperation,0,-0.14359700792061114
ICEWS,v3,United Arab Emirates,CNPC acquires 10% stakes in two Abu Dhabi offshore concessions,Economic win-win cooperation,1,0.12715202430996425
ICEWS,v3,United Arab Emirates,CNPC acquires 10% stakes in two Abu Dhabi offshore concessions,Economic win-win cooperation,3,0.25250343903384287
ICEWS,v3,United Arab Emirates,CNPC acquires 10% stakes in two Abu Dhabi offshore concessions,Economic win-win cooperation,6,0.0528562121817015
ICEWS,v3,United Arab Emirates,CNPC acquires 10% stakes in two Abu Dhabi offshore concessions,Economic win-win cooperation,12,0.32573448656967047
ICEWS,v3,United Arab Emirates,US raises security concerns over UAE Huawei 5G contract,Tech control / export restriction,0,-0.19290975910056363
ICEWS,v3,United Arab Emirates,US raises security concerns over UAE Huawei 5G contract,Tech control / export restriction,1,-2.0611060056321913
ICEWS,v3,United Arab Emirates,US raises security concerns over UAE Huawei 5G contract,Tech control / export restriction,3,0.1709370901723822
ICEWS,v3,United Arab Emirates,US raises security concerns over UAE Huawei 5G contract,Tech control / export restriction,6,-0.013828502845923574
ICEWS,v3,United Arab Emirates,US raises security concerns over UAE Huawei 5G contract,Tech control / export restriction,12,-0.3167012800357991
ICEWS,v3,United Arab Emirates,Sinopharm COVID-19 vaccine phase 3 clinical trial launched in UAE,Pandemic / crisis aid,0,2.5806387940153614
ICEWS,v3,United Arab Emirates,Sinopharm COVID-19 vaccine phase 3 clinical trial launched in UAE,Pandemic / crisis aid,1,2.109178057367688
ICEWS,v3,United Arab Emirates,Sinopharm COVID-19 vaccine phase 3 clinical trial launched in UAE,Pandemic / crisis aid,3,1.3154089250678869
ICEWS,v3,United Arab Emirates,Sinopharm COVID-19 vaccine phase 3 clinical trial launched in UAE,Pandemic / crisis aid,6,0.31977706706561143
ICEWS,v3,United Arab Emirates,Sinopharm COVID-19 vaccine phase 3 clinical trial launched in UAE,Pandemic / crisis aid,12,0.22270903808717685
ICEWS,v3,United Arab Emirates,Falcon Shield-2023 China-UAE air force joint training,Military / security cooperation,0,0
ICEWS,v3,United Arab Emirates,Falcon Shield-2023 China-UAE air force joint training,Military / security cooperation,1,0
ICEWS,v3,United Arab Emirates,Falcon Shield-2023 China-UAE air force joint training,Military / security cooperation,3,0
ICEWS,v3,United Arab Emirates,Falcon Shield-2023 China-UAE air force joint training,Military / security cooperation,6,0
ICEWS,v3,United Arab Emirates,Falcon Shield-2023 China-UAE air force joint training,Military / security cooperation,12,0
ICEWS,v3,United Arab Emirates,40th anniversary of China-UAE diplomatic relations,Cultural / people-to-people cooperation,0,0
ICEWS,v3,United Arab Emirates,40th anniversary of China-UAE diplomatic relations,Cultural / people-to-people cooperation,1,0
ICEWS,v3,United Arab Emirates,40th anniversary of China-UAE diplomatic relations,Cultural / people-to-people cooperation,3,0
ICEWS,v3,United Arab Emirates,40th anniversary of China-UAE diplomatic relations,Cultural / people-to-people cooperation,6,0
ICEWS,v3,United Arab Emirates,40th anniversary of China-UAE diplomatic relations,Cultural / people-to-people cooperation,12,0
ICEWS,v3,United Kingdom,UK-China Comprehensive Strategic Partnership established,Strategic partnership upgrade,0,0.6520105959823865
ICEWS,v3,United Kingdom,UK-China Comprehensive Strategic Partnership established,Strategic partnership upgrade,1,0.22501417593293477
ICEWS,v3,United Kingdom,UK-China Comprehensive Strategic Partnership established,Strategic partnership upgrade,3,2.120677135279619
ICEWS,v3,United Kingdom,UK-China Comprehensive Strategic Partnership established,Strategic partnership upgrade,6,0.1738294920718591
ICEWS,v3,United Kingdom,UK-China Comprehensive Strategic Partnership established,Strategic partnership upgrade,12,1.2186833259406005
ICEWS,v3,United Kingdom,First UK-China Economic and Financial Dialogue held,Economic win-win cooperation,0,-0.9261276026456534
ICEWS,v3,United Kingdom,First UK-China Economic and Financial Dialogue held,Economic win-win cooperation,1,-0.28566389899517985
ICEWS,v3,United Kingdom,First UK-China Economic and Financial Dialogue held,Economic win-win cooperation,3,-1.5986607080014528
ICEWS,v3,United Kingdom,First UK-China Economic and Financial Dialogue held,Economic win-win cooperation,6,-1.2835638970393362
ICEWS,v3,United Kingdom,First UK-China Economic and Financial Dialogue held,Economic win-win cooperation,12,-0.37523202261774385
ICEWS,v3,United Kingdom,China-UK High-Level People-to-People Exchange Mechanism launched,Cultural / people-to-people cooperation,0,-0.4781402271624423
ICEWS,v3,United Kingdom,China-UK High-Level People-to-People Exchange Mechanism launched,Cultural / people-to-people cooperation,1,-1.0163808863787265
ICEWS,v3,United Kingdom,China-UK High-Level People-to-People Exchange Mechanism launched,Cultural / people-to-people cooperation,3,-0.4034883829558128
ICEWS,v3,United Kingdom,China-UK High-Level People-to-People Exchange Mechanism launched,Cultural / people-to-people cooperation,6,0.11697056540098547
ICEWS,v3,United Kingdom,China-UK High-Level People-to-People Exchange Mechanism launched,Cultural / people-to-people cooperation,12,-0.5865694847909865
ICEWS,v3,United Kingdom,Bank of England and PBOC sign sterling/RMB currency swap line,Economic win-win cooperation,0,-2.4743125747820898
ICEWS,v3,United Kingdom,Bank of England and PBOC sign sterling/RMB currency swap line,Economic win-win cooperation,1,-1.4084648063492395
ICEWS,v3,United Kingdom,Bank of England and PBOC sign sterling/RMB currency swap line,Economic win-win cooperation,3,0.6163617389179679
ICEWS,v3,United Kingdom,Bank of England and PBOC sign sterling/RMB currency swap line,Economic win-win cooperation,6,1.1422580693108346
ICEWS,v3,United Kingdom,Bank of England and PBOC sign sterling/RMB currency swap line,Economic win-win cooperation,12,0.8606485158111943
ICEWS,v3,United Kingdom,UK joins AIIB as founding member,Economic win-win cooperation,0,1.7365907386196602
ICEWS,v3,United Kingdom,UK joins AIIB as founding member,Economic win-win cooperation,1,2.719055347161407
ICEWS,v3,United Kingdom,UK joins AIIB as founding member,Economic win-win cooperation,3,1.1719968291967497
ICEWS,v3,United Kingdom,UK joins AIIB as founding member,Economic win-win cooperation,6,1.768884694241022
ICEWS,v3,United Kingdom,UK joins AIIB as founding member,Economic win-win cooperation,12,1.5665523323366957
ICEWS,v3,United Kingdom,UK government approves Hinkley Point C nuclear project with CGN investment,Economic win-win cooperation,0,0.13681636206116266
ICEWS,v3,United Kingdom,UK government approves Hinkley Point C nuclear project with CGN investment,Economic win-win cooperation,1,0.8318235729606283
ICEWS,v3,United Kingdom,UK government approves Hinkley Point C nuclear project with CGN investment,Economic win-win cooperation,3,0.930203560075912
ICEWS,v3,United Kingdom,UK government approves Hinkley Point C nuclear project with CGN investment,Economic win-win cooperation,6,-0.08544800819994125
ICEWS,v3,United Kingdom,UK government approves Hinkley Point C nuclear project with CGN investment,Economic win-win cooperation,12,0.3159297577520574
ICEWS,v3,United Kingdom,Hong Kong extradition bill protests begin,Sovereignty dispute,0,1.402609354880746
ICEWS,v3,United Kingdom,Hong Kong extradition bill protests begin,Sovereignty dispute,1,-1.0364349506461188
ICEWS,v3,United Kingdom,Hong Kong extradition bill protests begin,Sovereignty dispute,3,0.7894907195265679
ICEWS,v3,United Kingdom,Hong Kong extradition bill protests begin,Sovereignty dispute,6,-0.23041659380439644
ICEWS,v3,United Kingdom,Hong Kong extradition bill protests begin,Sovereignty dispute,12,-0.695849815872517
ICEWS,v3,United Kingdom,Hong Kong National Security Law enacted,Sovereignty dispute,0,-0.20076307259773551
ICEWS,v3,United Kingdom,Hong Kong National Security Law enacted,Sovereignty dispute,1,-1.1121268059446514
ICEWS,v3,United Kingdom,Hong Kong National Security Law enacted,Sovereignty dispute,3,-0.21634792986770568
