Partner,Index_Type,YearMonth,Index_Value
Australia,CHN->Partner,2012-02,0.9010358487296433
Australia,CHN->Partner,2012-03,0.024589720456123842
Australia,CHN->Partner,2012-04,-0.1036294479742299
Australia,CHN->Partner,2012-05,-0.10724540862939058
Australia,CHN->Partner,2012-06,1.4356990643531713
Australia,CHN->Partner,2012-07,1.364934128578339
Australia,CHN->Partner,2012-08,0.4324550880630742
Australia,CHN->Partner,2012-09,1.300549179273279
Australia,CHN->Partner,2012-10,1.6005124130243473
Australia,CHN->Partner,2012-11,1.3647810860749185
Australia,CHN->Partner,2012-12,1.3270797018100033
Australia,CHN->Partner,2013-01,1.233534542363559
Australia,CHN->Partner,2013-02,1.3329604261943917
Australia,CHN->Partner,2013-03,1.2123185725822285
Australia,CHN->Partner,2013-04,2.7098067138719095
Australia,CHN->Partner,2013-05,1.7879183489004102
Australia,CHN->Partner,2013-06,1.7363427878654267
Australia,CHN->Partner,2013-07,1.7651836937181447
Australia,CHN->Partner,2013-08,1.617616957463536
Australia,CHN->Partner,2013-09,1.7005571434302578
Australia,CHN->Partner,2013-10,1.1189166074028378
Australia,CHN->Partner,2013-11,1.0498449226689353
Australia,CHN->Partner,2013-12,1.865736644731518
Australia,CHN->Partner,2014-01,1.3208014028720587
Australia,CHN->Partner,2014-02,0.6393988629998795
Australia,CHN->Partner,2014-03,1.0086848503050785
Australia,CHN->Partner,2014-04,1.0529147646968013
Australia,CHN->Partner,2014-05,1.386240073425025
Australia,CHN->Partner,2014-06,1.1088655751054421
Australia,CHN->Partner,2014-07,0.9500661727016002
Australia,CHN->Partner,2014-08,0.560262523262594
Australia,CHN->Partner,2014-09,1.5008087637321488
Australia,CHN->Partner,2014-10,1.590137226813626
Australia,CHN->Partner,2014-11,1.6776868673161722
Australia,CHN->Partner,2014-12,0.3183054289242584
Australia,CHN->Partner,2015-01,0.7029535936304825
Australia,CHN->Partner,2015-02,1.5944418229669655
Australia,CHN->Partner,2015-03,1.802805700811712
Australia,CHN->Partner,2015-04,2.0519598673073176
Australia,CHN->Partner,2015-05,1.571253683286578
Australia,CHN->Partner,2015-06,1.5120793793449057
Australia,CHN->Partner,2015-07,1.8542675360250858
Australia,CHN->Partner,2015-08,2.1302810989005057
Australia,CHN->Partner,2015-09,1.6603830308155398
Australia,CHN->Partner,2015-10,1.8632058004257512
Australia,CHN->Partner,2015-11,1.6559495557223123
Australia,CHN->Partner,2015-12,1.8392280317009053
Australia,CHN->Partner,2016-01,1.000957297690757
Australia,CHN->Partner,2016-02,0.911002659699081
Australia,CHN->Partner,2016-03,0.8990618119412854
Australia,CHN->Partner,2016-04,0.904387262014831
Australia,CHN->Partner,2016-05,1.6978714408402666
Australia,CHN->Partner,2016-06,0.35206195992631883
Australia,CHN->Partner,2016-07,0.35149564931618293
Australia,CHN->Partner,2016-08,0.15377892175268748
Australia,CHN->Partner,2016-09,0.6009288387222558
Australia,CHN->Partner,2016-10,0.09755053704884098
Australia,CHN->Partner,2016-11,0.77635391913158
Australia,CHN->Partner,2016-12,1.5313444228422632
Australia,CHN->Partner,2017-01,0.5371695768632598
Australia,CHN->Partner,2017-02,1.8245154068540614
Australia,CHN->Partner,2017-03,1.277165793785496
Australia,CHN->Partner,2017-04,0.4067847164217149
Australia,CHN->Partner,2017-05,0.8518630994568905
Australia,CHN->Partner,2017-06,-0.00390956420622679
Australia,CHN->Partner,2017-07,0.7346628221011322
Australia,CHN->Partner,2017-08,1.0582389773418033
Australia,CHN->Partner,2017-09,1.4300010043838949
Australia,CHN->Partner,2017-10,0.741877346063216
Australia,CHN->Partner,2017-11,1.2920101990820427
Australia,CHN->Partner,2017-12,0.23700172746287684
Australia,CHN->Partner,2018-01,0.47778412943739745
Australia,CHN->Partner,2018-02,0.7374905640514502
Australia,CHN->Partner,2018-03,0.5430166544882624
Australia,CHN->Partner,2018-04,0.19555885245116755
Australia,CHN->Partner,2018-05,-0.12648887672478715
Australia,CHN->Partner,2018-06,0.12904548974001706
Australia,CHN->Partner,2018-07,0.2681461885930112
Australia,CHN->Partner,2018-08,0.7538806189640805
Australia,CHN->Partner,2018-09,-0.24639360056587556
Australia,CHN->Partner,2018-10,0.6672364014004284
