h,estimate,se,pvalue,n,n_country,window_id,db,trade,pol_var
5,-0.00110701703854837,0.00235037269216761,0.637643317300267,1380,23,7,GDELT,Trade_Exports,Pol_CHN_Partner
6,-0.00585210025463052,0.00349689380974708,0.094226180529492,1380,23,7,GDELT,Trade_Exports,Pol_CHN_Partner
0,0.00215466371446402,0.0028443281368118,0.448732437391958,1380,23,7,GDELT,Trade_Exports,Pol_Partner_CHN
1,0.00264983345948225,0.00295786631340787,0.370327658363015,1380,23,7,GDELT,Trade_Exports,Pol_Partner_CHN
2,-0.000220458795725241,0.00246273204021776,0.928670265553955,1380,23,7,GDELT,Trade_Exports,Pol_Partner_CHN
3,-0.00236732084759036,0.00332375841852109,0.47631483910627,1380,23,7,GDELT,Trade_Exports,Pol_Partner_CHN
4,0.00155645659349182,0.00289369171461017,0.590660447040348,1380,23,7,GDELT,Trade_Exports,Pol_Partner_CHN
5,0.00160890508837663,0.00311215623519055,0.605174032678954,1380,23,7,GDELT,Trade_Exports,Pol_Partner_CHN
6,0.00121657228716335,0.00331651796123535,0.713751675775443,1380,23,7,GDELT,Trade_Exports,Pol_Partner_CHN
0,0.0109550636867257,0.00497124097513533,0.0275462992552693,1380,23,7,GDELT,Trade_Imports,Pol_Agg
1,0.0104750209317557,0.00527274459819799,0.0469628183216666,1380,23,7,GDELT,Trade_Imports,Pol_Agg
2,0.00480451342266815,0.00448255758129062,0.283799028480942,1380,23,7,GDELT,Trade_Imports,Pol_Agg
3,0.00938856012369937,0.00438735969372018,0.0323619442374682,1380,23,7,GDELT,Trade_Imports,Pol_Agg
4,0.00737150170824628,0.00465071541837785,0.112960580876496,1380,23,7,GDELT,Trade_Imports,Pol_Agg
5,0.00983342902289125,0.00685006544623842,0.151138014157412,1380,23,7,GDELT,Trade_Imports,Pol_Agg
6,-0.00171479903845157,0.00485847309659996,0.724125777369777,1380,23,7,GDELT,Trade_Imports,Pol_Agg
0,0.0143183189105248,0.00469571354261588,0.00229427408210117,1380,23,7,GDELT,Trade_Imports,Pol_CHN_Partner
1,0.0101462758726214,0.00468889834974888,0.0304725368244845,1380,23,7,GDELT,Trade_Imports,Pol_CHN_Partner
2,0.00271232601065913,0.00354548507830547,0.444266518559358,1380,23,7,GDELT,Trade_Imports,Pol_CHN_Partner
3,0.00737962546083443,0.00371892769021495,0.047217695598915,1380,23,7,GDELT,Trade_Imports,Pol_CHN_Partner
4,0.00486614815668895,0.0041852323129758,0.244953322120263,1380,23,7,GDELT,Trade_Imports,Pol_CHN_Partner
5,0.00459417646753045,0.00570391215122197,0.420564050797213,1380,23,7,GDELT,Trade_Imports,Pol_CHN_Partner
6,-0.00276376855305603,0.00511346360082658,0.588860151713288,1380,23,7,GDELT,Trade_Imports,Pol_CHN_Partner
0,0.00591896294914568,0.00441386976469037,0.179923130508339,1380,23,7,GDELT,Trade_Imports,Pol_Partner_CHN
1,0.00713760393693511,0.00527627760636753,0.176128278992685,1380,23,7,GDELT,Trade_Imports,Pol_Partner_CHN
2,0.00852772741385264,0.00442445404107377,0.0539288231349225,1380,23,7,GDELT,Trade_Imports,Pol_Partner_CHN
3,0.00824106443880636,0.00406237193433195,0.0424956176566802,1380,23,7,GDELT,Trade_Imports,Pol_Partner_CHN
4,0.00827972932706903,0.0045952884452656,0.0715789805148591,1380,23,7,GDELT,Trade_Imports,Pol_Partner_CHN
5,0.0104614238661943,0.00625081160900581,0.0942071759724693,1380,23,7,GDELT,Trade_Imports,Pol_Partner_CHN
6,-0.00103764291232598,0.00495700367726306,0.834191683841459,1380,23,7,GDELT,Trade_Imports,Pol_Partner_CHN
0,0.002948202844277,0.00217322932361624,0.174908349986622,1380,23,7,ICEWS,Trade_Total,Pol_Agg
1,0.00103921058294474,0.00138198696432656,0.452070037722764,1380,23,7,ICEWS,Trade_Total,Pol_Agg
2,0.00330340892498466,0.00213743287609733,0.122224643513887,1380,23,7,ICEWS,Trade_Total,Pol_Agg
3,0.00396699374387898,0.00195776751623683,0.0427356506747292,1380,23,7,ICEWS,Trade_Total,Pol_Agg
4,0.00452940047741142,0.00221253503211932,0.0406429425550955,1380,23,7,ICEWS,Trade_Total,Pol_Agg
5,0.00218544715187305,0.00208132708602816,0.293706248055088,1380,23,7,ICEWS,Trade_Total,Pol_Agg
6,-0.000399243079910772,0.00168366738364858,0.812558227841912,1380,23,7,ICEWS,Trade_Total,Pol_Agg
0,0.00500504700157532,0.00235672348155532,0.0336926334963424,1380,23,7,ICEWS,Trade_Total,Pol_CHN_Partner
1,0.00117861029269031,0.00122316730180537,0.335260333335928,1380,23,7,ICEWS,Trade_Total,Pol_CHN_Partner
2,0.00202247611580962,0.00143421398752037,0.158491431383535,1380,23,7,ICEWS,Trade_Total,Pol_CHN_Partner
3,0.00445742219446098,0.0016122479672912,0.00569708093652611,1380,23,7,ICEWS,Trade_Total,Pol_CHN_Partner
4,0.00316301991482198,0.00205739084198488,0.124196904904301,1380,23,7,ICEWS,Trade_Total,Pol_CHN_Partner
5,0.00162818623783072,0.00204951899889897,0.42694887638308,1380,23,7,ICEWS,Trade_Total,Pol_CHN_Partner
6,0.00104457443805711,0.00216891289601695,0.630081612977365,1380,23,7,ICEWS,Trade_Total,Pol_CHN_Partner
0,-0.000524128116527595,0.00180938777176482,0.77206754193728,1380,23,7,ICEWS,Trade_Total,Pol_Partner_CHN
1,-0.000464729869445557,0.00143360907616093,0.745811015054013,1380,23,7,ICEWS,Trade_Total,Pol_Partner_CHN
2,0.00276325242032635,0.00200764148706941,0.168707896051611,1380,23,7,ICEWS,Trade_Total,Pol_Partner_CHN
3,0.00162162815920082,0.00144677374317379,0.262348241950668,1380,23,7,ICEWS,Trade_Total,Pol_Partner_CHN
4,0.00270419358309051,0.00203522254567029,0.183948037417754,1380,23,7,ICEWS,Trade_Total,Pol_Partner_CHN
5,0.00141211861409634,0.00205212329499923,0.491373678224611,1380,23,7,ICEWS,Trade_Total,Pol_Partner_CHN
6,-0.00129848102364664,0.00170674185198789,0.446779396598999,1380,23,7,ICEWS,Trade_Total,Pol_Partner_CHN
0,0.00424067525923626,0.00219542988227973,0.0534098580505976,1380,23,7,ICEWS,Trade_Exports,Pol_Agg
1,0.000920744649745736,0.00169651093314274,0.58731682324779,1380,23,7,ICEWS,Trade_Exports,Pol_Agg
2,0.00312949503367137,0.00225939163171653,0.166020310812348,1380,23,7,ICEWS,Trade_Exports,Pol_Agg
3,0.00201985513249916,0.0015575884926182,0.194705672798877,1380,23,7,ICEWS,Trade_Exports,Pol_Agg
4,0.00124817289784179,0.00180044259114681,0.488147074190202,1380,23,7,ICEWS,Trade_Exports,Pol_Agg
5,0.00172640110818596,0.00179805213179549,0.336979348170611,1380,23,7,ICEWS,Trade_Exports,Pol_Agg
6,-0.000812730712432802,0.00215866846779459,0.706547958301863,1380,23,7,ICEWS,Trade_Exports,Pol_Agg
0,0.00431930110175854,0.00288943971422142,0.134951593202149,1380,23,7,ICEWS,Trade_Exports,Pol_CHN_Partner
1,-0.000143507960191357,0.001509461218218,0.924257394311368,1380,23,7,ICEWS,Trade_Exports,Pol_CHN_Partner
2,0.00280304020831639,0.00217206790393325,0.196879255916102,1380,23,7,ICEWS,Trade_Exports,Pol_CHN_Partner
3,0.00363282870299062,0.00150708023334845,0.0159303293714024,1380,23,7,ICEWS,Trade_Exports,Pol_CHN_Partner
4,0.000914741802429146,0.00178767404523682,0.608865295809104,1380,23,7,ICEWS,Trade_Exports,Pol_CHN_Partner
5,0.000299637040178541,0.00179361311241985,0.867324579006143,1380,23,7,ICEWS,Trade_Exports,Pol_CHN_Partner
6,0.000136099013964508,0.00269276658298872,0.959690124303376,1380,23,7,ICEWS,Trade_Exports,Pol_CHN_Partner
0,0.00149253691814674,0.00176324971637647,0.39729094091778,1380,23,7,ICEWS,Trade_Exports,Pol_Partner_CHN
1,0.00016575857916248,0.00146484043530747,0.909905203475649,1380,23,7,ICEWS,Trade_Exports,Pol_Partner_CHN
2,0.00268719170502275,0.00200152499715094,0.179410555550725,1380,23,7,ICEWS,Trade_Exports,Pol_Partner_CHN
3,0.000287285659890624,0.00161652942708371,0.858944796592754,1380,23,7,ICEWS,Trade_Exports,Pol_Partner_CHN
4,-0.000277039427396953,0.00183624665434457,0.880076163341531,1380,23,7,ICEWS,Trade_Exports,Pol_Partner_CHN
5,0.00208376774440968,0.0019352592169747,0.281597190887971,1380,23,7,ICEWS,Trade_Exports,Pol_Partner_CHN
6,-0.00196002697409356,0.00196348822385076,0.318164354903856,1380,23,7,ICEWS,Trade_Exports,Pol_Partner_CHN
0,0.000593836999660637,0.00501905350076308,0.905816859469879,1380,23,7,ICEWS,Trade_Imports,Pol_Agg
1,0.00196022865505191,0.00249084137664999,0.431296791871672,1380,23,7,ICEWS,Trade_Imports,Pol_Agg
2,0.00412285885472909,0.00335956666496516,0.219747581166513,1380,23,7,ICEWS,Trade_Imports,Pol_Agg
3,0.00810801652288835,0.0029416089854857,0.00584557255690738,1380,23,7,ICEWS,Trade_Imports,Pol_Agg
4,0.00944469737925295,0.00291113124528406,0.00117723441561824,1380,23,7,ICEWS,Trade_Imports,Pol_Agg
5,0.00534246462719996,0.00337936571360533,0.113899187502857,1380,23,7,ICEWS,Trade_Imports,Pol_Agg
6,0.000665845450135009,0.00300624081262002,0.824712690267114,1380,23,7,ICEWS,Trade_Imports,Pol_Agg
0,0.00551478317888711,0.00415394410526611,0.184309728776251,1380,23,7,ICEWS,Trade_Imports,Pol_CHN_Partner
1,0.00293583493211511,0.00253827146547167,0.247424525050109,1380,23,7,ICEWS,Trade_Imports,Pol_CHN_Partner
2,0.00231862050905014,0.00235405971113791,0.324650844205127,1380,23,7,ICEWS,Trade_Imports,Pol_CHN_Partner
3,0.00667579097342416,0.00274708484706541,0.0150931401015153,1380,23,7,ICEWS,Trade_Imports,Pol_CHN_Partner
4,0.00614215005374376,0.00302048693398817,0.0420023719448548,1380,23,7,ICEWS,Trade_Imports,Pol_CHN_Partner
5,0.00600151919749086,0.00345590672753856,0.0824582301701611,1380,23,7,ICEWS,Trade_Imports,Pol_CHN_Partner
6,0.0030770612539038,0.00304839426623432,0.312780938509368,1380,23,7,ICEWS,Trade_Imports,Pol_CHN_Partner
0,-0.00367814598774971,0.00353239719903507,0.297754622495906,1380,23,7,ICEWS,Trade_Imports,Pol_Partner_CHN
1,-0.000231186350258062,0.00237777736334607,0.922545395124994,1380,23,7,ICEWS,Trade_Imports,Pol_Partner_CHN
2,0.00215637617050134,0.00336459440604042,0.521586185178687,1380,23,7,ICEWS,Trade_Imports,Pol_Partner_CHN
3,0.00451072981436134,0.00193095375533251,0.0194906520091066,1380,23,7,ICEWS,Trade_Imports,Pol_Partner_CHN
4,0.00647904149608236,0.00272130124725109,0.0172722023730295,1380,23,7,ICEWS,Trade_Imports,Pol_Partner_CHN
5,0.00204700079517693,0.00351552750753201,0.560382033794,1380,23,7,ICEWS,Trade_Imports,Pol_Partner_CHN
6,-0.00125842939061603,0.00251376945915057,0.616642469740446,1380,23,7,ICEWS,Trade_Imports,Pol_Partner_CHN
0,-0.000958093365634819,0.000859377220078974,0.264906391341373,1380,23,7,Phoenix,Trade_Total,Pol_Agg
1,-0.00111891732321966,0.000796292267306654,0.159973974123063,1380,23,7,Phoenix,Trade_Total,Pol_Agg
2,-0.000769461956822054,0.00127785626667963,0.547073874878785,1380,23,7,Phoenix,Trade_Total,Pol_Agg
3,0.000197516237750975,0.00102676458775959,0.847454271202637,1380,23,7,Phoenix,Trade_Total,Pol_Agg
4,0.000920149864299534,0.000851106035569352,0.279642636829811,1380,23,7,Phoenix,Trade_Total,Pol_Agg
5,-0.000283588614557163,0.000970486270350614,0.770123843508809,1380,23,7,Phoenix,Trade_Total,Pol_Agg
6,-0.000413075910896802,0.00127406863172098,0.745773038688249,1380,23,7,Phoenix,Trade_Total,Pol_Agg
0,0.000359054716580524,0.00101091984978791,0.722457559562087,1380,23,7,Phoenix,Trade_Total,Pol_CHN_Partner
1,-0.00170950837328786,0.00121388617560096,0.159044091206387,1380,23,7,Phoenix,Trade_Total,Pol_CHN_Partner
2,-0.00116110316925514,0.00145348887390231,0.424383944561071,1380,23,7,Phoenix,Trade_Total,Pol_CHN_Partner
3,-0.000272057742744826,0.000859377716690244,0.751565894125938,1380,23,7,Phoenix,Trade_Total,Pol_CHN_Partner
4,0.00209753996729229,0.000741733790667387,0.00468562197217596,1380,23,7,Phoenix,Trade_Total,Pol_CHN_Partner
5,-0.00100046918352821,0.000832210751295477,0.229292836351827,1380,23,7,Phoenix,Trade_Total,Pol_CHN_Partner
6,0.00152930540112474,0.00129379068441903,0.237191957868267,1380,23,7,Phoenix,Trade_Total,Pol_CHN_Partner
0,0.000438386165382063,0.00106995717932724,0.682009087556524,1380,23,7,Phoenix,Trade_Total,Pol_Partner_CHN
1,0.000914448175188281,0.00105240592908416,0.384895247512528,1380,23,7,Phoenix,Trade_Total,Pol_Partner_CHN
2,0.00104027930987801,0.000831070414568337,0.210666712055101,1380,23,7,Phoenix,Trade_Total,Pol_Partner_CHN
3,-3.00480229841977e-05,0.00104937110896842,0.977156243811058,1380,23,7,Phoenix,Trade_Total,Pol_Partner_CHN
4,0.000478088410304032,0.0011566858962389,0.679367748029768,1380,23,7,Phoenix,Trade_Total,Pol_Partner_CHN
5,0.00113775638649864,0.00087604165401796,0.194030801439563,1380,23,7,Phoenix,Trade_Total,Pol_Partner_CHN
6,-0.00166060914382366,0.00128527053099367,0.196346470008015,1380,23,7,Phoenix,Trade_Total,Pol_Partner_CHN
0,-0.000436247380641865,0.00142390007332971,0.759319143165703,1380,23,7,Phoenix,Trade_Exports,Pol_Agg
1,-0.000403633701521826,0.000963108342458707,0.67514684831691,1380,23,7,Phoenix,Trade_Exports,Pol_Agg
2,-0.00290116176430528,0.00113896914680177,0.0108596764073616,1380,23,7,Phoenix,Trade_Exports,Pol_Agg
3,2.57258975662605e-05,0.00120297497980582,0.982938355002582,1380,23,7,Phoenix,Trade_Exports,Pol_Agg
4,0.000836414979691117,0.0011783921865709,0.477832271406016,1380,23,7,Phoenix,Trade_Exports,Pol_Agg
5,-0.000322683921791132,0.00120134692344233,0.78823614253329,1380,23,7,Phoenix,Trade_Exports,Pol_Agg
6,-0.000536283727527274,0.00183544861628892,0.770148023245351,1380,23,7,Phoenix,Trade_Exports,Pol_Agg
0,0.00108154477921252,0.00163953411566125,0.50946824194839,1380,23,7,Phoenix,Trade_Exports,Pol_CHN_Partner
1,-6.60205787195915e-08,0.00141484576755478,0.999962768521033,1380,23,7,Phoenix,Trade_Exports,Pol_CHN_Partner
2,-0.00288074204136158,0.00145040261458746,0.0470147660414418,1380,23,7,Phoenix,Trade_Exports,Pol_CHN_Partner
3,0.000988781484714882,0.00107848614575334,0.359235115828425,1380,23,7,Phoenix,Trade_Exports,Pol_CHN_Partner
4,0.00200534226275904,0.00111326170003256,0.0716522171255165,1380,23,7,Phoenix,Trade_Exports,Pol_CHN_Partner
5,-0.00112478451763608,0.0012184252993503,0.355931092779126,1380,23,7,Phoenix,Trade_Exports,Pol_CHN_Partner
6,0.000656680846116229,0.00177111031723155,0.710806209164887,1380,23,7,Phoenix,Trade_Exports,Pol_CHN_Partner
0,0.00139818531606683,0.00120771698120854,0.246982641771855,1380,23,7,Phoenix,Trade_Exports,Pol_Partner_CHN
1,0.000270472722681844,0.00127871742175194,0.832482495455192,1380,23,7,Phoenix,Trade_Exports,Pol_Partner_CHN
2,-0.00083168182099385,0.00119251010265162,0.485539241056251,1380,23,7,Phoenix,Trade_Exports,Pol_Partner_CHN
3,-0.00138139134477901,0.00119321762124626,0.246985353363451,1380,23,7,Phoenix,Trade_Exports,Pol_Partner_CHN
4,0.000676614505284896,0.00145675298494068,0.6423127956991,1380,23,7,Phoenix,Trade_Exports,Pol_Partner_CHN
5,0.000744484442110778,0.00129443907165207,0.565196223273986,1380,23,7,Phoenix,Trade_Exports,Pol_Partner_CHN
6,-0.00164795840778677,0.00172462239533095,0.339300958126817,1380,23,7,Phoenix,Trade_Exports,Pol_Partner_CHN
0,-0.00100909246279412,0.00113455196631171,0.373777753995911,1380,23,7,Phoenix,Trade_Imports,Pol_Agg
1,-0.00137851592364521,0.00124468458516186,0.268068180086081,1380,23,7,Phoenix,Trade_Imports,Pol_Agg
2,0.00172531270980967,0.0021535267156386,0.423040839989107,1380,23,7,Phoenix,Trade_Imports,Pol_Agg
3,-0.000376586147508753,0.00164212615577931,0.818613689339849,1380,23,7,Phoenix,Trade_Imports,Pol_Agg
4,0.00104565202712874,0.00161595806884909,0.517581017661775,1380,23,7,Phoenix,Trade_Imports,Pol_Agg
5,-0.000871381705355305,0.00136048488831898,0.521851824335236,1380,23,7,Phoenix,Trade_Imports,Pol_Agg
6,0.000123946239796229,0.00206929725434419,0.952237075698924,1380,23,7,Phoenix,Trade_Imports,Pol_Agg
0,0.000656020293476808,0.00198501563411488,0.741032610759237,1380,23,7,Phoenix,Trade_Imports,Pol_CHN_Partner
1,-0.00329092014630163,0.00202179945007183,0.103584611808811,1380,23,7,Phoenix,Trade_Imports,Pol_CHN_Partner
2,0.00149027791256654,0.0019325646116061,0.440623941858226,1380,23,7,Phoenix,Trade_Imports,Pol_CHN_Partner
3,-0.00162515407024396,0.00123210436709724,0.187166830527097,1380,23,7,Phoenix,Trade_Imports,Pol_CHN_Partner
4,0.00108588836312337,0.00101134267555369,0.28295284693914,1380,23,7,Phoenix,Trade_Imports,Pol_CHN_Partner
5,-0.000178684047566178,0.00149683402142374,0.904978538662602,1380,23,7,Phoenix,Trade_Imports,Pol_CHN_Partner
6,0.00261075749072382,0.0018517879386168,0.15858170397227,1380,23,7,Phoenix,Trade_Imports,Pol_CHN_Partner
0,-0.000287468730013374,0.00194831527164026,0.882700019013994,1380,23,7,Phoenix,Trade_Imports,Pol_Partner_CHN
1,0.0017661763827989,0.00125881998129358,0.160604533230113,1380,23,7,Phoenix,Trade_Imports,Pol_Partner_CHN
2,0.0029080182406648,0.00155407584925934,0.0613145553912531,1380,23,7,Phoenix,Trade_Imports,Pol_Partner_CHN
3,3.66826819040466e-05,0.00146861624839419,0.980072736848446,1380,23,7,Phoenix,Trade_Imports,Pol_Partner_CHN
4,0.00124322346500717,0.00157906849068457,0.431097803669817,1380,23,7,Phoenix,Trade_Imports,Pol_Partner_CHN
5,0.000910434719026725,0.00166922110513764,0.585461333423168,1380,23,7,Phoenix,Trade_Imports,Pol_Partner_CHN
6,-0.000125039923779589,0.00183323538780311,0.945620664704665,1380,23,7,Phoenix,Trade_Imports,Pol_Partner_CHN
0,0.0157597631417031,0.0117198862159454,0.178721248498211,660,11,7,Tsinghua,Trade_Total,Pol_Agg
1,-0.00116556104102714,0.00561338840284775,0.835510476656822,660,11,7,Tsinghua,Trade_Total,Pol_Agg
2,-0.000857882585934088,0.00843863427446552,0.919025515859792,660,11,7,Tsinghua,Trade_Total,Pol_Agg
3,0.0230104493789936,0.00890385809491091,0.00975702402407428,660,11,7,Tsinghua,Trade_Total,Pol_Agg
4,-0.00169542188450146,0.023655012390351,0.942862272234,660,11,7,Tsinghua,Trade_Total,Pol_Agg
5,-0.0428666034646435,0.0309996391726662,0.166723206935167,660,11,7,Tsinghua,Trade_Total,Pol_Agg
6,0.0249316707919864,0.0242041201451167,0.302982329598548,660,11,7,Tsinghua,Trade_Total,Pol_Agg
0,0.0104648093289075,0.0112515945513549,0.352333057777258,660,11,7,Tsinghua,Trade_Exports,Pol_Agg
1,0.00156414217637272,0.00717661926260071,0.82746828533301,660,11,7,Tsinghua,Trade_Exports,Pol_Agg
2,-0.0332057836560965,0.00777605677704471,1.95245285353358e-05,660,11,7,Tsinghua,Trade_Exports,Pol_Agg
3,0.0386977115618533,0.010455582340899,0.000214621879720942,660,11,7,Tsinghua,Trade_Exports,Pol_Agg
4,-0.0269973971871577,0.0212114005344447,0.203096943185009,660,11,7,Tsinghua,Trade_Exports,Pol_Agg
5,-0.0225097579603942,0.0284132056385382,0.42822731650472,660,11,7,Tsinghua,Trade_Exports,Pol_Agg
6,0.0217552732916832,0.0130417142538838,0.0952899458876383,660,11,7,Tsinghua,Trade_Exports,Pol_Agg
0,0.0173081347445674,0.017417807972602,0.320367294205673,660,11,7,Tsinghua,Trade_Imports,Pol_Agg
1,-0.0048452437294151,0.00981913975844082,0.621695436535215,660,11,7,Tsinghua,Trade_Imports,Pol_Agg
2,0.0351378461156202,0.0125146956011517,0.00498925351322132,660,11,7,Tsinghua,Trade_Imports,Pol_Agg
3,0.00760103262958226,0.0112302553827103,0.498510494629785,660,11,7,Tsinghua,Trade_Imports,Pol_Agg
4,0.0563498393270902,0.0216597988974794,0.00927936741663581,660,11,7,Tsinghua,Trade_Imports,Pol_Agg
5,-0.0748613492064528,0.0211671382186607,0.000405193559288669,660,11,7,Tsinghua,Trade_Imports,Pol_Agg
6,0.0160911391354482,0.0357825209208862,0.652932021864129,660,11,7,Tsinghua,Trade_Imports,Pol_Agg
0,0.00230776983178665,0.00322426170598878,0.474144866115518,1380,23,8,GDELT,Trade_Total,Pol_Agg
1,0.00579712291959723,0.00259837339165593,0.0256772573419921,1380,23,8,GDELT,Trade_Total,Pol_Agg
2,0.00215635504069682,0.00303323631209521,0.477140618856254,1380,23,8,GDELT,Trade_Total,Pol_Agg
3,0.00046199525690967,0.00210026964225914,0.825894910697979,1380,23,8,GDELT,Trade_Total,Pol_Agg
4,0.00262699815375166,0.00352032943977292,0.455524591342884,1380,23,8,GDELT,Trade_Total,Pol_Agg
5,0.000275893067215735,0.00425213661816512,0.948266840212795,1380,23,8,GDELT,Trade_Total,Pol_Agg
6,-0.00760696292231329,0.00284056514437995,0.00740687091768085,1380,23,8,GDELT,Trade_Total,Pol_Agg
0,0.00272980537221742,0.00283979686329021,0.336417518095764,1380,23,8,GDELT,Trade_Total,Pol_CHN_Partner
1,0.00464981440223573,0.0020498252781058,0.0233051128288235,1380,23,8,GDELT,Trade_Total,Pol_CHN_Partner
2,0.000349879944490924,0.00254015131717526,0.890446060183207,1380,23,8,GDELT,Trade_Total,Pol_CHN_Partner
3,-1.18599360495252e-05,0.00263591301141698,0.996410037851405,1380,23,8,GDELT,Trade_Total,Pol_CHN_Partner
4,0.000868927575075513,0.00323119950326426,0.787992816704559,1380,23,8,GDELT,Trade_Total,Pol_CHN_Partner
5,0.00035680473907103,0.00356769881443695,0.920336568727716,1380,23,8,GDELT,Trade_Total,Pol_CHN_Partner
6,-0.00589255621370155,0.00287452825507309,0.0403721277221293,1380,23,8,GDELT,Trade_Total,Pol_CHN_Partner
0,0.00283212953745675,0.00282819335370641,0.316637443240126,1380,23,8,GDELT,Trade_Total,Pol_Partner_CHN
1,0.00547604958169925,0.00263662915924163,0.037809582520568,1380,23,8,GDELT,Trade_Total,Pol_Partner_CHN
2,0.00444786514337292,0.00288948186697253,0.123723836260561,1380,23,8,GDELT,Trade_Total,Pol_Partner_CHN
3,0.000221985345827094,0.00218657162940751,0.919136014126295,1380,23,8,GDELT,Trade_Total,Pol_Partner_CHN
4,0.00256802053354871,0.00329829086032835,0.436220511881494,1380,23,8,GDELT,Trade_Total,Pol_Partner_CHN
5,0.00137538355711758,0.00370458678496204,0.710440134918442,1380,23,8,GDELT,Trade_Total,Pol_Partner_CHN
6,-0.00619640894193351,0.00271165120885505,0.0223066456237761,1380,23,8,GDELT,Trade_Total,Pol_Partner_CHN
0,-0.00409119130223497,0.00479824359855727,0.393857021820494,1380,23,8,GDELT,Trade_Exports,Pol_Agg
1,-0.000108301900693721,0.00275014608819261,0.968587092497651,1380,23,8,GDELT,Trade_Exports,Pol_Agg
2,-0.00219522555434027,0.00378253053224009,0.561672562567757,1380,23,8,GDELT,Trade_Exports,Pol_Agg
